gene	length	species	median	quant
13_distribution_divergence/01_input_alignments/OG0006048_disco_tree1_aligned_trim.faa	426	34	0.818889913065923	0
13_distribution_divergence/01_input_alignments/OG0011353_disco_tree1_aligned_trim.faa	322	28	0.818960199874627	0
13_distribution_divergence/01_input_alignments/OG0003259_disco_tree1_aligned_trim.faa	1263	21	0.819021405183629	0
13_distribution_divergence/01_input_alignments/OG0000240_disco_tree1_aligned_trim.faa	1883	17	0.819076425303434	0
13_distribution_divergence/01_input_alignments/OG0005249_disco_tree1_aligned_trim.faa	1093	32	0.819347160443944	0
13_distribution_divergence/01_input_alignments/OG0005777_disco_tree1_aligned_trim.faa	514	27	0.819457506330177	0
13_distribution_divergence/01_input_alignments/OG0007719_disco_tree1_aligned_trim.faa	291	22	0.819486825658695	0
13_distribution_divergence/01_input_alignments/OG0009247_disco_tree1_aligned_trim.faa	451	20	0.819496452569754	0
13_distribution_divergence/01_input_alignments/OG0011405_disco_tree1_aligned_trim.faa	479	32	0.819614130460729	0
13_distribution_divergence/01_input_alignments/OG0005334_disco_tree1_aligned_trim.faa	1607	30	0.819683125839164	0
13_distribution_divergence/01_input_alignments/OG0002730_disco_tree1_aligned_trim.faa	285	24	0.819872168549548	0
13_distribution_divergence/01_input_alignments/OG0008542_disco_tree1_aligned_trim.faa	217	27	0.82010354521126	0
13_distribution_divergence/01_input_alignments/OG0007436_disco_tree1_aligned_trim.faa	329	28	0.820106545188702	0
13_distribution_divergence/01_input_alignments/OG0010104_disco_tree1_aligned_trim.faa	388	31	0.820215884514995	0
13_distribution_divergence/01_input_alignments/OG0010629_disco_tree1_aligned_trim.faa	248	32	0.820340637281669	0
13_distribution_divergence/01_input_alignments/OG0012499_disco_tree1_aligned_trim.faa	513	17	0.820464855149729	0
13_distribution_divergence/01_input_alignments/OG0000022_disco_tree11_aligned_trim.faa	569	17	0.820531224833035	0
13_distribution_divergence/01_input_alignments/OG0000302_disco_tree2_aligned_trim.faa	238	23	0.820550571711498	0
13_distribution_divergence/01_input_alignments/OG0009435_disco_tree1_aligned_trim.faa	373	28	0.820733895279143	0
13_distribution_divergence/01_input_alignments/OG0012919_disco_tree1_aligned_trim.faa	386	18	0.820745263264116	0
13_distribution_divergence/01_input_alignments/OG0000392_disco_tree2_aligned_trim.faa	942	28	0.820776952366076	0
13_distribution_divergence/01_input_alignments/OG0006365_disco_tree1_aligned_trim.faa	158	34	0.821155117960034	0
13_distribution_divergence/01_input_alignments/OG0005359_disco_tree1_aligned_trim.faa	512	33	0.821190848576967	0
13_distribution_divergence/01_input_alignments/OG0000419_disco_tree2_aligned_trim.faa	2511	21	0.821253039452631	0
13_distribution_divergence/01_input_alignments/OG0001066_disco_tree4_aligned_trim.faa	600	29	0.82138510865477	0
13_distribution_divergence/01_input_alignments/OG0011477_disco_tree1_aligned_trim.faa	235	21	0.821544336436289	0
13_distribution_divergence/01_input_alignments/OG0000719_disco_tree2_aligned_trim.faa	387	23	0.821656793838823	0
13_distribution_divergence/01_input_alignments/OG0002904_disco_tree1_aligned_trim.faa	2216	28	0.821839698763155	0
13_distribution_divergence/01_input_alignments/OG0002495_disco_tree1_aligned_trim.faa	1087	18	0.822164852353023	0
13_distribution_divergence/01_input_alignments/OG0010695_disco_tree1_aligned_trim.faa	362	28	0.822363989874374	0
13_distribution_divergence/01_input_alignments/OG0000973_disco_tree1_aligned_trim.faa	2888	21	0.822544716974166	0
13_distribution_divergence/01_input_alignments/OG0003808_disco_tree1_aligned_trim.faa	851	17	0.822552836388296	0
13_distribution_divergence/01_input_alignments/OG0008537_disco_tree1_aligned_trim.faa	597	33	0.822887933640109	0
13_distribution_divergence/01_input_alignments/OG0004472_disco_tree1_aligned_trim.faa	753	23	0.823041430567427	0
13_distribution_divergence/01_input_alignments/OG0001618_disco_tree2_aligned_trim.faa	719	29	0.823174798429838	0
13_distribution_divergence/01_input_alignments/OG0004425_disco_tree1_aligned_trim.faa	930	25	0.823180239198873	0
13_distribution_divergence/01_input_alignments/OG0010310_disco_tree1_aligned_trim.faa	276	28	0.823220683884864	0
13_distribution_divergence/01_input_alignments/OG0006628_disco_tree1_aligned_trim.faa	524	32	0.823242284144536	0
13_distribution_divergence/01_input_alignments/OG0010318_disco_tree1_aligned_trim.faa	169	34	0.823291456335457	0
13_distribution_divergence/01_input_alignments/OG0011084_disco_tree1_aligned_trim.faa	180	32	0.82337329434412	0
13_distribution_divergence/01_input_alignments/OG0000883_disco_tree1_aligned_trim.faa	290	26	0.82339376417506	0
13_distribution_divergence/01_input_alignments/OG0005696_disco_tree1_aligned_trim.faa	568	19	0.823405119163769	0
13_distribution_divergence/01_input_alignments/OG0006152_disco_tree1_aligned_trim.faa	657	34	0.82351666560832	0
13_distribution_divergence/01_input_alignments/OG0010676_disco_tree1_aligned_trim.faa	418	29	0.823531370886704	0
13_distribution_divergence/01_input_alignments/OG0005565_disco_tree1_aligned_trim.faa	730	31	0.82355749602016	0
13_distribution_divergence/01_input_alignments/OG0003856_disco_tree1_aligned_trim.faa	158	17	0.823809916859106	0
13_distribution_divergence/01_input_alignments/OG0000516_disco_tree1_aligned_trim.faa	626	28	0.823909073572127	0
13_distribution_divergence/01_input_alignments/OG0007799_disco_tree1_aligned_trim.faa	387	30	0.823939229630189	0
13_distribution_divergence/01_input_alignments/OG0005614_disco_tree1_aligned_trim.faa	721	31	0.82400873019254	0
13_distribution_divergence/01_input_alignments/OG0004934_disco_tree1_aligned_trim.faa	765	17	0.824099932442662	0
13_distribution_divergence/01_input_alignments/OG0002074_disco_tree1_aligned_trim.faa	305	18	0.824156198808153	0
13_distribution_divergence/01_input_alignments/OG0010147_disco_tree1_aligned_trim.faa	210	32	0.824186741237573	0
13_distribution_divergence/01_input_alignments/OG0002909_disco_tree1_aligned_trim.faa	261	32	0.824306483457434	0
13_distribution_divergence/01_input_alignments/OG0006544_disco_tree1_aligned_trim.faa	423	29	0.824320494068863	0
13_distribution_divergence/01_input_alignments/OG0010232_disco_tree1_aligned_trim.faa	354	33	0.824321544977304	0
13_distribution_divergence/01_input_alignments/OG0006259_disco_tree1_aligned_trim.faa	1662	27	0.824392910096009	0
13_distribution_divergence/01_input_alignments/OG0010559_disco_tree1_aligned_trim.faa	267	25	0.824399503083155	0
13_distribution_divergence/01_input_alignments/OG0008580_disco_tree1_aligned_trim.faa	536	29	0.824463636759515	0
13_distribution_divergence/01_input_alignments/OG0011705_disco_tree1_aligned_trim.faa	203	28	0.824511242733125	0
13_distribution_divergence/01_input_alignments/OG0005265_disco_tree1_aligned_trim.faa	2077	27	0.824859265814634	0
13_distribution_divergence/01_input_alignments/OG0009182_disco_tree1_aligned_trim.faa	470	30	0.825078836207698	0
13_distribution_divergence/01_input_alignments/OG0005397_disco_tree1_aligned_trim.faa	1235	31	0.825113055666416	0
13_distribution_divergence/01_input_alignments/OG0003223_disco_tree2_aligned_trim.faa	337	25	0.825270297617141	0
13_distribution_divergence/01_input_alignments/OG0009301_disco_tree1_aligned_trim.faa	202	26	0.825499629837294	0
13_distribution_divergence/01_input_alignments/OG0002002_disco_tree1_aligned_trim.faa	873	26	0.825850970111186	0
13_distribution_divergence/01_input_alignments/OG0001880_disco_tree2_aligned_trim.faa	342	28	0.825919171320657	0
13_distribution_divergence/01_input_alignments/OG0008246_disco_tree1_aligned_trim.faa	376	32	0.825976561360258	0
13_distribution_divergence/01_input_alignments/OG0000563_disco_tree3_aligned_trim.faa	335	28	0.826035754118102	0
13_distribution_divergence/01_input_alignments/OG0005611_disco_tree1_aligned_trim.faa	806	29	0.826065023796371	0
13_distribution_divergence/01_input_alignments/OG0001638_disco_tree1_aligned_trim.faa	323	32	0.826157407541484	0
13_distribution_divergence/01_input_alignments/OG0010735_disco_tree1_aligned_trim.faa	174	31	0.826245852945812	0
13_distribution_divergence/01_input_alignments/OG0006961_disco_tree1_aligned_trim.faa	256	32	0.826259159571498	0
13_distribution_divergence/01_input_alignments/OG0007269_disco_tree1_aligned_trim.faa	582	31	0.826365064902424	0
13_distribution_divergence/01_input_alignments/OG0005733_disco_tree1_aligned_trim.faa	216	32	0.826432843237759	0
13_distribution_divergence/01_input_alignments/OG0007592_disco_tree1_aligned_trim.faa	451	29	0.82647451419137	0
13_distribution_divergence/01_input_alignments/OG0008546_disco_tree1_aligned_trim.faa	153	18	0.826496558122173	0
13_distribution_divergence/01_input_alignments/OG0005991_disco_tree1_aligned_trim.faa	413	19	0.826954471528005	0
13_distribution_divergence/01_input_alignments/OG0003610_disco_tree1_aligned_trim.faa	1175	22	0.827066228067889	0
13_distribution_divergence/01_input_alignments/OG0002498_disco_tree1_aligned_trim.faa	1388	28	0.827085075609653	0
13_distribution_divergence/01_input_alignments/OG0000376_disco_tree2_aligned_trim.faa	512	29	0.827158750019781	0
13_distribution_divergence/01_input_alignments/OG0002076_disco_tree1_aligned_trim.faa	98	20	0.82732746908712	0
13_distribution_divergence/01_input_alignments/OG0005380_disco_tree1_aligned_trim.faa	129	32	0.827569454721104	0
13_distribution_divergence/01_input_alignments/OG0010728_disco_tree1_aligned_trim.faa	261	27	0.82759025763753	0
13_distribution_divergence/01_input_alignments/OG0003063_disco_tree2_aligned_trim.faa	121	21	0.827668823412742	0
13_distribution_divergence/01_input_alignments/OG0003315_disco_tree2_aligned_trim.faa	157	32	0.827716410608376	0
13_distribution_divergence/01_input_alignments/OG0011576_disco_tree1_aligned_trim.faa	381	24	0.827803014516159	0
13_distribution_divergence/01_input_alignments/OG0005501_disco_tree1_aligned_trim.faa	536	26	0.827837204288153	0
13_distribution_divergence/01_input_alignments/OG0002667_disco_tree1_aligned_trim.faa	396	27	0.828092994498077	0
13_distribution_divergence/01_input_alignments/OG0008526_disco_tree1_aligned_trim.faa	766	31	0.828277088980637	0
13_distribution_divergence/01_input_alignments/OG0000286_disco_tree2_aligned_trim.faa	967	18	0.828304084453262	0
13_distribution_divergence/01_input_alignments/OG0003077_disco_tree1_aligned_trim.faa	494	29	0.828432662418586	0
13_distribution_divergence/01_input_alignments/OG0006284_disco_tree1_aligned_trim.faa	752	29	0.828514085123664	0
13_distribution_divergence/01_input_alignments/OG0004796_disco_tree1_aligned_trim.faa	299	26	0.828679034325483	0
13_distribution_divergence/01_input_alignments/OG0010353_disco_tree1_aligned_trim.faa	581	30	0.828764660851509	0
13_distribution_divergence/01_input_alignments/OG0012677_disco_tree1_aligned_trim.faa	624	19	0.828803029230224	0
13_distribution_divergence/01_input_alignments/OG0005567_disco_tree1_aligned_trim.faa	170	31	0.829112709674951	0
13_distribution_divergence/01_input_alignments/OG0008228_disco_tree1_aligned_trim.faa	208	32	0.829324505682408	0
13_distribution_divergence/01_input_alignments/OG0005583_disco_tree1_aligned_trim.faa	549	31	0.829440375057239	0
13_distribution_divergence/01_input_alignments/OG0010238_disco_tree1_aligned_trim.faa	164	34	0.829453166348314	0
13_distribution_divergence/01_input_alignments/OG0012321_disco_tree1_aligned_trim.faa	395	23	0.829633943701471	0
13_distribution_divergence/01_input_alignments/OG0008376_disco_tree1_aligned_trim.faa	378	25	0.829693544659481	0
13_distribution_divergence/01_input_alignments/OG0003363_disco_tree1_aligned_trim.faa	913	24	0.829856627154501	0
13_distribution_divergence/01_input_alignments/OG0008433_disco_tree1_aligned_trim.faa	1180	32	0.829860051072537	0
13_distribution_divergence/01_input_alignments/OG0004475_disco_tree1_aligned_trim.faa	491	22	0.829915980091688	0
13_distribution_divergence/01_input_alignments/OG0005296_disco_tree1_aligned_trim.faa	204	31	0.830024885574405	0
13_distribution_divergence/01_input_alignments/OG0004605_disco_tree1_aligned_trim.faa	578	32	0.830109463769834	0
13_distribution_divergence/01_input_alignments/OG0003821_disco_tree1_aligned_trim.faa	157	31	0.830206101866376	0
13_distribution_divergence/01_input_alignments/OG0009606_disco_tree1_aligned_trim.faa	376	32	0.830299053956445	0
13_distribution_divergence/01_input_alignments/OG0003836_disco_tree1_aligned_trim.faa	1858	20	0.830525475452142	0
13_distribution_divergence/01_input_alignments/OG0001272_disco_tree2_aligned_trim.faa	629	23	0.830665113616034	0
13_distribution_divergence/01_input_alignments/OG0005121_disco_tree1_aligned_trim.faa	1083	24	0.8306895852495	0
13_distribution_divergence/01_input_alignments/OG0002893_disco_tree1_aligned_trim.faa	497	34	0.830800336951065	0
13_distribution_divergence/01_input_alignments/OG0001840_disco_tree2_aligned_trim.faa	269	32	0.830824261270721	0
13_distribution_divergence/01_input_alignments/OG0009120_disco_tree1_aligned_trim.faa	219	33	0.831012459961112	0
13_distribution_divergence/01_input_alignments/OG0001679_disco_tree1_aligned_trim.faa	655	27	0.83104884913307	0
13_distribution_divergence/01_input_alignments/OG0003305_disco_tree1_aligned_trim.faa	661	32	0.831139405670899	0
13_distribution_divergence/01_input_alignments/OG0009013_disco_tree1_aligned_trim.faa	265	33	0.831270577757762	0
13_distribution_divergence/01_input_alignments/OG0004327_disco_tree1_aligned_trim.faa	1093	32	0.83143910811317	0
13_distribution_divergence/01_input_alignments/OG0007176_disco_tree1_aligned_trim.faa	561	21	0.831498056574668	0
13_distribution_divergence/01_input_alignments/OG0000441_disco_tree3_aligned_trim.faa	190	19	0.831538745175175	0
13_distribution_divergence/01_input_alignments/OG0001164_disco_tree1_aligned_trim.faa	324	19	0.831642314756135	0
13_distribution_divergence/01_input_alignments/OG0003615_disco_tree1_aligned_trim.faa	188	26	0.831821773154935	0
13_distribution_divergence/01_input_alignments/OG0008715_disco_tree1_aligned_trim.faa	374	22	0.831838747510477	0
13_distribution_divergence/01_input_alignments/OG0007590_disco_tree1_aligned_trim.faa	411	33	0.831926728909052	0
13_distribution_divergence/01_input_alignments/OG0004955_disco_tree1_aligned_trim.faa	763	23	0.83192902276034	0
13_distribution_divergence/01_input_alignments/OG0010757_disco_tree1_aligned_trim.faa	476	29	0.832107947356731	0
13_distribution_divergence/01_input_alignments/OG0005145_disco_tree1_aligned_trim.faa	318	34	0.832243838999434	0
13_distribution_divergence/01_input_alignments/OG0009505_disco_tree1_aligned_trim.faa	245	33	0.832349496245376	0
13_distribution_divergence/01_input_alignments/OG0003069_disco_tree1_aligned_trim.faa	615	25	0.832543129820266	0
13_distribution_divergence/01_input_alignments/OG0011202_disco_tree1_aligned_trim.faa	240	31	0.832585264538649	0
13_distribution_divergence/01_input_alignments/OG0002814_disco_tree1_aligned_trim.faa	1328	20	0.832639607970676	0
13_distribution_divergence/01_input_alignments/fox_disco_tree19_aligned_trim.faa	513	25	0.83265630053246	0
13_distribution_divergence/01_input_alignments/OG0011081_disco_tree1_aligned_trim.faa	195	29	0.832781289654473	0
13_distribution_divergence/01_input_alignments/OG0000286_disco_tree4_aligned_trim.faa	643	29	0.833002085879896	0
13_distribution_divergence/01_input_alignments/OG0000841_disco_tree1_aligned_trim.faa	500	17	0.833028736070723	0
13_distribution_divergence/01_input_alignments/OG0008783_disco_tree1_aligned_trim.faa	564	32	0.833132778933012	0
13_distribution_divergence/01_input_alignments/OG0003191_disco_tree1_aligned_trim.faa	376	19	0.833167300202041	0
13_distribution_divergence/01_input_alignments/OG0000878_disco_tree1_aligned_trim.faa	398	17	0.833176873518762	0
13_distribution_divergence/01_input_alignments/OG0004653_disco_tree1_aligned_trim.faa	878	32	0.833377861210678	0
13_distribution_divergence/01_input_alignments/OG0003915_disco_tree1_aligned_trim.faa	1136	21	0.833416025126243	0
13_distribution_divergence/01_input_alignments/OG0003906_disco_tree1_aligned_trim.faa	432	20	0.83347905173786	0
13_distribution_divergence/01_input_alignments/OG0000675_disco_tree2_aligned_trim.faa	655	24	0.833575356819012	0
13_distribution_divergence/01_input_alignments/OG0005220_disco_tree1_aligned_trim.faa	343	20	0.833650853051749	0
13_distribution_divergence/01_input_alignments/OG0002607_disco_tree1_aligned_trim.faa	149	26	0.833653621479163	0
13_distribution_divergence/01_input_alignments/OG0007669_disco_tree1_aligned_trim.faa	559	28	0.833667140250781	0
13_distribution_divergence/01_input_alignments/OG0000487_disco_tree3_aligned_trim.faa	545	20	0.833780346154456	0
13_distribution_divergence/01_input_alignments/OG0007417_disco_tree1_aligned_trim.faa	553	32	0.833922569178662	0
13_distribution_divergence/01_input_alignments/OG0010528_disco_tree1_aligned_trim.faa	278	31	0.834025052101998	0
13_distribution_divergence/01_input_alignments/OG0004109_disco_tree1_aligned_trim.faa	458	33	0.834029534975392	0
13_distribution_divergence/01_input_alignments/OG0007894_disco_tree1_aligned_trim.faa	236	24	0.834272700775478	0
13_distribution_divergence/01_input_alignments/OG0001852_disco_tree2_aligned_trim.faa	337	30	0.834551868700286	0
13_distribution_divergence/01_input_alignments/OG0001431_disco_tree2_aligned_trim.faa	281	34	0.834793786147649	0
13_distribution_divergence/01_input_alignments/OG0005443_disco_tree1_aligned_trim.faa	800	33	0.834895929017778	0
13_distribution_divergence/01_input_alignments/OG0008437_disco_tree1_aligned_trim.faa	895	31	0.834971170269996	0
13_distribution_divergence/01_input_alignments/OG0008622_disco_tree1_aligned_trim.faa	305	33	0.834989621420372	0
13_distribution_divergence/01_input_alignments/OG0007265_disco_tree1_aligned_trim.faa	328	34	0.835044524388421	0
13_distribution_divergence/01_input_alignments/OG0012296_disco_tree1_aligned_trim.faa	312	21	0.835068255765226	0
13_distribution_divergence/01_input_alignments/OG0001166_disco_tree2_aligned_trim.faa	471	22	0.835092155821812	0
13_distribution_divergence/01_input_alignments/OG0001006_disco_tree1_aligned_trim.faa	295	19	0.835110559939845	0
13_distribution_divergence/01_input_alignments/OG0010136_disco_tree1_aligned_trim.faa	175	27	0.835169246384871	0
13_distribution_divergence/01_input_alignments/OG0002238_disco_tree1_aligned_trim.faa	229	24	0.835449369379587	0
13_distribution_divergence/01_input_alignments/OG0010557_disco_tree1_aligned_trim.faa	167	29	0.835565001407756	0
13_distribution_divergence/01_input_alignments/OG0006445_disco_tree1_aligned_trim.faa	390	33	0.835832254489847	0
13_distribution_divergence/01_input_alignments/OG0003289_disco_tree2_aligned_trim.faa	436	29	0.836076601410194	0
13_distribution_divergence/01_input_alignments/OG0008957_disco_tree1_aligned_trim.faa	314	34	0.836317455092945	0
13_distribution_divergence/01_input_alignments/OG0007257_disco_tree1_aligned_trim.faa	281	27	0.836344300590884	0
13_distribution_divergence/01_input_alignments/OG0007360_disco_tree1_aligned_trim.faa	444	19	0.836466523493444	0
13_distribution_divergence/01_input_alignments/OG0000275_disco_tree1_aligned_trim.faa	616	29	0.836470105027487	0
13_distribution_divergence/01_input_alignments/OG0002421_disco_tree1_aligned_trim.faa	628	19	0.836622210691788	0
13_distribution_divergence/01_input_alignments/OG0004435_disco_tree1_aligned_trim.faa	547	23	0.836644178015841	0
13_distribution_divergence/01_input_alignments/OG0002294_disco_tree1_aligned_trim.faa	1739	29	0.836707351076574	0
13_distribution_divergence/01_input_alignments/OG0004740_disco_tree1_aligned_trim.faa	1125	33	0.836880789215167	0
13_distribution_divergence/01_input_alignments/OG0007516_disco_tree1_aligned_trim.faa	698	33	0.836927181185509	0
13_distribution_divergence/01_input_alignments/OG0001066_disco_tree3_aligned_trim.faa	604	17	0.836993861722397	0
13_distribution_divergence/01_input_alignments/OG0011650_disco_tree1_aligned_trim.faa	278	27	0.837016369539038	0
13_distribution_divergence/01_input_alignments/OG0003715_disco_tree1_aligned_trim.faa	674	30	0.837230722616218	0
13_distribution_divergence/01_input_alignments/OG0010387_disco_tree1_aligned_trim.faa	218	33	0.837363829344899	0
13_distribution_divergence/01_input_alignments/OG0000827_disco_tree1_aligned_trim.faa	515	18	0.837421550308754	0
13_distribution_divergence/01_input_alignments/OG0009739_disco_tree1_aligned_trim.faa	163	30	0.837537890420951	0
13_distribution_divergence/01_input_alignments/OG0012489_disco_tree1_aligned_trim.faa	268	17	0.837586796185417	0
13_distribution_divergence/01_input_alignments/OG0003464_disco_tree1_aligned_trim.faa	514	34	0.837651785113555	0
13_distribution_divergence/01_input_alignments/OG0008498_disco_tree1_aligned_trim.faa	328	29	0.837845850082607	0
13_distribution_divergence/01_input_alignments/OG0006062_disco_tree1_aligned_trim.faa	1000	32	0.83784660532396	0
13_distribution_divergence/01_input_alignments/OG0005740_disco_tree1_aligned_trim.faa	707	22	0.837896966923885	0
13_distribution_divergence/01_input_alignments/OG0003858_disco_tree1_aligned_trim.faa	287	22	0.837906019960727	0
13_distribution_divergence/01_input_alignments/OG0001261_disco_tree1_aligned_trim.faa	252	20	0.838083739591074	0
13_distribution_divergence/01_input_alignments/OG0009200_disco_tree1_aligned_trim.faa	704	32	0.838125302563953	0
13_distribution_divergence/01_input_alignments/OG0008112_disco_tree1_aligned_trim.faa	535	27	0.838454736590709	0
13_distribution_divergence/01_input_alignments/OG0001461_disco_tree2_aligned_trim.faa	411	22	0.838708023589158	0
13_distribution_divergence/01_input_alignments/OG0010361_disco_tree1_aligned_trim.faa	306	31	0.838726830029304	0
13_distribution_divergence/01_input_alignments/OG0000019_disco_tree1_aligned_trim.faa	1812	17	0.838746919456009	0
13_distribution_divergence/01_input_alignments/OG0008691_disco_tree1_aligned_trim.faa	196	32	0.83877064938475	0
13_distribution_divergence/01_input_alignments/OG0002580_disco_tree1_aligned_trim.faa	239	29	0.838775811829131	0
13_distribution_divergence/01_input_alignments/OG0007515_disco_tree1_aligned_trim.faa	322	31	0.838792133531866	0
13_distribution_divergence/01_input_alignments/OG0012030_disco_tree1_aligned_trim.faa	621	22	0.83893667052348	0
13_distribution_divergence/01_input_alignments/OG0002927_disco_tree1_aligned_trim.faa	492	33	0.838937451413499	0
13_distribution_divergence/01_input_alignments/fox_disco_tree3_aligned_trim.faa	297	15	0.83944485584061	0
13_distribution_divergence/01_input_alignments/OG0001115_disco_tree2_aligned_trim.faa	425	27	0.839592682940123	0
13_distribution_divergence/01_input_alignments/OG0000026_disco_tree9_aligned_trim.faa	150	19	0.839606321393723	0
13_distribution_divergence/01_input_alignments/OG0002924_disco_tree1_aligned_trim.faa	1806	24	0.839616343536107	0
13_distribution_divergence/01_input_alignments/OG0010535_disco_tree1_aligned_trim.faa	666	21	0.839685943559943	0
13_distribution_divergence/01_input_alignments/OG0010904_disco_tree1_aligned_trim.faa	489	24	0.839788149168871	0
13_distribution_divergence/01_input_alignments/OG0000211_disco_tree3_aligned_trim.faa	512	28	0.839790273953145	0
13_distribution_divergence/01_input_alignments/OG0006574_disco_tree1_aligned_trim.faa	657	28	0.839812361628196	0
13_distribution_divergence/01_input_alignments/OG0001475_disco_tree2_aligned_trim.faa	214	29	0.839853897707808	0
13_distribution_divergence/01_input_alignments/OG0012220_disco_tree1_aligned_trim.faa	638	17	0.839938586977357	0
13_distribution_divergence/01_input_alignments/OG0001518_disco_tree1_aligned_trim.faa	811	18	0.840193397380957	0
13_distribution_divergence/01_input_alignments/OG0008306_disco_tree1_aligned_trim.faa	780	22	0.84023333123398	0
13_distribution_divergence/01_input_alignments/OG0002201_disco_tree2_aligned_trim.faa	563	25	0.840280592375205	0
13_distribution_divergence/01_input_alignments/OG0000883_disco_tree2_aligned_trim.faa	292	31	0.840366001646095	0
13_distribution_divergence/01_input_alignments/OG0002952_disco_tree1_aligned_trim.faa	510	23	0.840578669079113	0
13_distribution_divergence/01_input_alignments/OG0002735_disco_tree2_aligned_trim.faa	467	20	0.840599087889266	0
13_distribution_divergence/01_input_alignments/OG0000162_disco_tree2_aligned_trim.faa	458	29	0.840742558942001	0
13_distribution_divergence/01_input_alignments/OG0004360_disco_tree1_aligned_trim.faa	444	32	0.840770607057441	0
13_distribution_divergence/01_input_alignments/OG0009869_disco_tree1_aligned_trim.faa	367	28	0.84080631615186	0
13_distribution_divergence/01_input_alignments/OG0006017_disco_tree1_aligned_trim.faa	310	24	0.840932122321964	0
13_distribution_divergence/01_input_alignments/OG0007015_disco_tree1_aligned_trim.faa	311	30	0.841018165015647	0
13_distribution_divergence/01_input_alignments/OG0000440_disco_tree2_aligned_trim.faa	488	22	0.841498961303519	0
13_distribution_divergence/01_input_alignments/OG0000357_disco_tree3_aligned_trim.faa	523	23	0.841631071842866	0
13_distribution_divergence/01_input_alignments/OG0005649_disco_tree1_aligned_trim.faa	335	32	0.842116314057216	0
13_distribution_divergence/01_input_alignments/OG0003696_disco_tree1_aligned_trim.faa	855	25	0.842187253469675	0
13_distribution_divergence/01_input_alignments/OG0005912_disco_tree1_aligned_trim.faa	465	28	0.842610816473529	0
13_distribution_divergence/01_input_alignments/OG0009282_disco_tree1_aligned_trim.faa	204	30	0.842737302777679	0
13_distribution_divergence/01_input_alignments/OG0006159_disco_tree1_aligned_trim.faa	339	29	0.843017708096021	0
13_distribution_divergence/01_input_alignments/OG0007999_disco_tree1_aligned_trim.faa	156	31	0.843100142491298	0
13_distribution_divergence/01_input_alignments/OG0009178_disco_tree1_aligned_trim.faa	218	31	0.843121057785975	0
13_distribution_divergence/01_input_alignments/OG0009423_disco_tree1_aligned_trim.faa	452	32	0.843140615200813	0
13_distribution_divergence/01_input_alignments/OG0007783_disco_tree1_aligned_trim.faa	540	31	0.843187532384651	0
13_distribution_divergence/01_input_alignments/OG0002509_disco_tree1_aligned_trim.faa	1553	30	0.843253612315644	0
13_distribution_divergence/01_input_alignments/OG0009058_disco_tree1_aligned_trim.faa	398	29	0.843589033414537	0
13_distribution_divergence/01_input_alignments/OG0002632_disco_tree1_aligned_trim.faa	460	30	0.843692341987772	0
13_distribution_divergence/01_input_alignments/OG0006267_disco_tree1_aligned_trim.faa	559	33	0.84372868119552	0
13_distribution_divergence/01_input_alignments/OG0007795_disco_tree1_aligned_trim.faa	275	33	0.843803183615443	0
13_distribution_divergence/01_input_alignments/OG0006704_disco_tree1_aligned_trim.faa	527	24	0.843864068224105	0
13_distribution_divergence/01_input_alignments/OG0000513_disco_tree1_aligned_trim.faa	509	21	0.843997601144993	0
13_distribution_divergence/01_input_alignments/OG0008684_disco_tree1_aligned_trim.faa	249	34	0.844061553867346	0
13_distribution_divergence/01_input_alignments/OG0011065_disco_tree1_aligned_trim.faa	291	28	0.844262108553725	0
13_distribution_divergence/01_input_alignments/OG0000603_disco_tree2_aligned_trim.faa	353	32	0.844364806085664	0
13_distribution_divergence/01_input_alignments/OG0004074_disco_tree1_aligned_trim.faa	1121	25	0.844726323683276	0
13_distribution_divergence/01_input_alignments/OG0008681_disco_tree1_aligned_trim.faa	268	33	0.844741665606688	0
13_distribution_divergence/01_input_alignments/OG0002166_disco_tree1_aligned_trim.faa	373	20	0.844806871812319	0
13_distribution_divergence/01_input_alignments/OG0005258_disco_tree1_aligned_trim.faa	835	28	0.845123258810256	0
13_distribution_divergence/01_input_alignments/OG0000257_disco_tree4_aligned_trim.faa	398	17	0.845169363296895	0
13_distribution_divergence/01_input_alignments/OG0006653_disco_tree1_aligned_trim.faa	300	33	0.845408715037273	0
13_distribution_divergence/01_input_alignments/OG0000690_disco_tree3_aligned_trim.faa	185	32	0.845533752643438	0
13_distribution_divergence/01_input_alignments/OG0008493_disco_tree1_aligned_trim.faa	415	31	0.845534045546371	0
13_distribution_divergence/01_input_alignments/OG0002675_disco_tree1_aligned_trim.faa	854	26	0.84560816068889	0
13_distribution_divergence/01_input_alignments/OG0009275_disco_tree1_aligned_trim.faa	360	17	0.845724441952554	0
13_distribution_divergence/01_input_alignments/OG0006756_disco_tree1_aligned_trim.faa	441	28	0.845946231187869	0
13_distribution_divergence/01_input_alignments/OG0000857_disco_tree1_aligned_trim.faa	382	18	0.845984362282787	0
13_distribution_divergence/01_input_alignments/OG0005602_disco_tree1_aligned_trim.faa	570	22	0.846150220284066	0
13_distribution_divergence/01_input_alignments/OG0007713_disco_tree1_aligned_trim.faa	343	32	0.8462371504608	0
13_distribution_divergence/01_input_alignments/OG0001608_disco_tree1_aligned_trim.faa	1242	18	0.846298432438481	0
