gene	length	species	median
13_distribution_divergence/01_input_alignments/OG0003923_disco_tree1_aligned_trim.faa	890	18	0.661392068185301
13_distribution_divergence/01_input_alignments/OG0008795_disco_tree1_aligned_trim.faa	676	33	0.661460429697554
13_distribution_divergence/01_input_alignments/OG0010519_disco_tree1_aligned_trim.faa	129	33	0.661644915281372
13_distribution_divergence/01_input_alignments/OG0001147_disco_tree2_aligned_trim.faa	337	26	0.661672765176235
13_distribution_divergence/01_input_alignments/OG0000412_disco_tree4_aligned_trim.faa	632	33	0.661778581536467
13_distribution_divergence/01_input_alignments/OG0011215_disco_tree1_aligned_trim.faa	277	23	0.661794103576874
13_distribution_divergence/01_input_alignments/OG0008649_disco_tree1_aligned_trim.faa	225	33	0.6619739827509
13_distribution_divergence/01_input_alignments/OG0006151_disco_tree1_aligned_trim.faa	632	27	0.662217395358307
13_distribution_divergence/01_input_alignments/OG0001605_disco_tree1_aligned_trim.faa	202	29	0.662396228642975
13_distribution_divergence/01_input_alignments/OG0005911_disco_tree1_aligned_trim.faa	561	32	0.662410428575555
13_distribution_divergence/01_input_alignments/OG0010300_disco_tree1_aligned_trim.faa	275	32	0.662458757412792
13_distribution_divergence/01_input_alignments/OG0006712_disco_tree1_aligned_trim.faa	636	33	0.662493292853159
13_distribution_divergence/01_input_alignments/OG0005975_disco_tree1_aligned_trim.faa	1072	33	0.662536778193109
13_distribution_divergence/01_input_alignments/OG0009994_disco_tree1_aligned_trim.faa	201	33	0.662630841649748
13_distribution_divergence/01_input_alignments/OG0005464_disco_tree1_aligned_trim.faa	464	27	0.66269025754178
13_distribution_divergence/01_input_alignments/OG0006792_disco_tree1_aligned_trim.faa	520	18	0.662719772813699
13_distribution_divergence/01_input_alignments/OG0011097_disco_tree1_aligned_trim.faa	791	20	0.662737095826733
13_distribution_divergence/01_input_alignments/OG0011424_disco_tree1_aligned_trim.faa	667	20	0.662996803171979
13_distribution_divergence/01_input_alignments/OG0004876_disco_tree1_aligned_trim.faa	339	25	0.663047587738451
13_distribution_divergence/01_input_alignments/OG0007148_disco_tree1_aligned_trim.faa	452	28	0.663105640169275
13_distribution_divergence/01_input_alignments/OG0009251_disco_tree1_aligned_trim.faa	474	23	0.663178118774808
13_distribution_divergence/01_input_alignments/OG0001159_disco_tree1_aligned_trim.faa	314	20	0.66330137115254
13_distribution_divergence/01_input_alignments/OG0008425_disco_tree1_aligned_trim.faa	449	29	0.663304426915922
13_distribution_divergence/01_input_alignments/OG0000724_disco_tree2_aligned_trim.faa	670	28	0.663412292303528
13_distribution_divergence/01_input_alignments/OG0005812_disco_tree1_aligned_trim.faa	415	30	0.663445515610107
13_distribution_divergence/01_input_alignments/OG0005288_disco_tree1_aligned_trim.faa	1016	30	0.663677965439619
13_distribution_divergence/01_input_alignments/OG0000011_disco_tree1_aligned_trim.faa	410	17	0.663857104191897
13_distribution_divergence/01_input_alignments/OG0000514_disco_tree2_aligned_trim.faa	335	26	0.663979165263115
13_distribution_divergence/01_input_alignments/OG0004448_disco_tree1_aligned_trim.faa	560	19	0.664019172743005
13_distribution_divergence/01_input_alignments/OG0006700_disco_tree1_aligned_trim.faa	279	33	0.664069322359462
13_distribution_divergence/01_input_alignments/OG0011715_disco_tree1_aligned_trim.faa	283	26	0.664070241210859
13_distribution_divergence/01_input_alignments/OG0001962_disco_tree1_aligned_trim.faa	1162	19	0.664236674510664
13_distribution_divergence/01_input_alignments/OG0003411_disco_tree1_aligned_trim.faa	681	22	0.664818471719254
13_distribution_divergence/01_input_alignments/OG0011072_disco_tree1_aligned_trim.faa	307	33	0.664909544858842
13_distribution_divergence/01_input_alignments/OG0012220_disco_tree1_aligned_trim.faa	79	25	0.665213119415905
13_distribution_divergence/01_input_alignments/OG0001968_disco_tree2_aligned_trim.faa	242	28	0.665363486401737
13_distribution_divergence/01_input_alignments/OG0007970_disco_tree1_aligned_trim.faa	491	18	0.665375692312508
13_distribution_divergence/01_input_alignments/OG0010918_disco_tree1_aligned_trim.faa	159	31	0.665452234318266
13_distribution_divergence/01_input_alignments/OG0005539_disco_tree1_aligned_trim.faa	933	30	0.665971125417216
13_distribution_divergence/01_input_alignments/OG0008978_disco_tree1_aligned_trim.faa	278	33	0.666029185294859
13_distribution_divergence/01_input_alignments/OG0004200_disco_tree1_aligned_trim.faa	480	21	0.666029588823111
13_distribution_divergence/01_input_alignments/OG0007115_disco_tree1_aligned_trim.faa	585	19	0.666284871640422
13_distribution_divergence/01_input_alignments/OG0003836_disco_tree1_aligned_trim.faa	407	29	0.666410583342378
13_distribution_divergence/01_input_alignments/OG0007500_disco_tree1_aligned_trim.faa	1939	34	0.666775513534335
13_distribution_divergence/01_input_alignments/OG0005386_disco_tree1_aligned_trim.faa	450	27	0.667066032634049
13_distribution_divergence/01_input_alignments/OG0005894_disco_tree1_aligned_trim.faa	622	30	0.667148674901949
13_distribution_divergence/01_input_alignments/OG0000831_disco_tree2_aligned_trim.faa	344	22	0.667233962134062
13_distribution_divergence/01_input_alignments/OG0009917_disco_tree1_aligned_trim.faa	199	33	0.667270138657194
13_distribution_divergence/01_input_alignments/OG0004100_disco_tree1_aligned_trim.faa	933	25	0.667307358827824
13_distribution_divergence/01_input_alignments/OG0000508_disco_tree1_aligned_trim.faa	259	29	0.667458986324337
13_distribution_divergence/01_input_alignments/OG0004510_disco_tree1_aligned_trim.faa	562	32	0.667570149246302
13_distribution_divergence/01_input_alignments/OG0008857_disco_tree1_aligned_trim.faa	357	29	0.667608916680222
13_distribution_divergence/01_input_alignments/OG0007777_disco_tree1_aligned_trim.faa	363	30	0.667704270409789
13_distribution_divergence/01_input_alignments/OG0008815_disco_tree1_aligned_trim.faa	145	32	0.667822080874186
13_distribution_divergence/01_input_alignments/OG0007071_disco_tree1_aligned_trim.faa	312	31	0.667866176269615
13_distribution_divergence/01_input_alignments/OG0010035_disco_tree1_aligned_trim.faa	229	28	0.667896428559989
13_distribution_divergence/01_input_alignments/OG0002940_disco_tree1_aligned_trim.faa	1720	20	0.668020888200707
13_distribution_divergence/01_input_alignments/OG0003247_disco_tree1_aligned_trim.faa	1791	20	0.668181497933128
13_distribution_divergence/01_input_alignments/OG0008552_disco_tree1_aligned_trim.faa	634	30	0.668202000979426
13_distribution_divergence/01_input_alignments/OG0006400_disco_tree1_aligned_trim.faa	549	25	0.668344754448037
13_distribution_divergence/01_input_alignments/OG0002845_disco_tree2_aligned_trim.faa	470	24	0.668391158319515
13_distribution_divergence/01_input_alignments/OG0011158_disco_tree1_aligned_trim.faa	205	30	0.668484823686001
13_distribution_divergence/01_input_alignments/OG0006264_disco_tree1_aligned_trim.faa	495	34	0.668589333419946
13_distribution_divergence/01_input_alignments/OG0006658_disco_tree1_aligned_trim.faa	594	30	0.668671443572844
13_distribution_divergence/01_input_alignments/OG0003661_disco_tree1_aligned_trim.faa	2908	17	0.668724675344184
13_distribution_divergence/01_input_alignments/OG0001611_disco_tree1_aligned_trim.faa	325	27	0.66873605290407
13_distribution_divergence/01_input_alignments/OG0001075_disco_tree2_aligned_trim.faa	463	27	0.668854186398757
13_distribution_divergence/01_input_alignments/OG0004015_disco_tree1_aligned_trim.faa	913	21	0.668974702376495
13_distribution_divergence/01_input_alignments/OG0001297_disco_tree1_aligned_trim.faa	342	30	0.669095541058364
13_distribution_divergence/01_input_alignments/OG0004155_disco_tree1_aligned_trim.faa	390	27	0.669200393422553
13_distribution_divergence/01_input_alignments/OG0003185_disco_tree1_aligned_trim.faa	1896	19	0.66928643095148
13_distribution_divergence/01_input_alignments/OG0010367_disco_tree1_aligned_trim.faa	200	31	0.669344956736806
13_distribution_divergence/01_input_alignments/sox_disco_tree3_aligned_trim.faa	489	28	0.669496951369509
13_distribution_divergence/01_input_alignments/OG0000264_disco_tree6_aligned_trim.faa	374	19	0.669545911376269
13_distribution_divergence/01_input_alignments/OG0008266_disco_tree1_aligned_trim.faa	281	31	0.669568160040438
13_distribution_divergence/01_input_alignments/OG0002867_disco_tree1_aligned_trim.faa	724	20	0.669644233748125
13_distribution_divergence/01_input_alignments/OG0007403_disco_tree1_aligned_trim.faa	747	30	0.669646716723798
13_distribution_divergence/01_input_alignments/OG0008222_disco_tree1_aligned_trim.faa	353	30	0.669882030563413
13_distribution_divergence/01_input_alignments/OG0012969_disco_tree1_aligned_trim.faa	513	18	0.670113392175826
13_distribution_divergence/01_input_alignments/OG0007691_disco_tree1_aligned_trim.faa	508	32	0.670163291747046
13_distribution_divergence/01_input_alignments/OG0010379_disco_tree1_aligned_trim.faa	309	33	0.670383901990643
13_distribution_divergence/01_input_alignments/OG0008707_disco_tree1_aligned_trim.faa	351	30	0.670403411819341
13_distribution_divergence/01_input_alignments/OG0000066_disco_tree3_aligned_trim.faa	507	23	0.670425243264642
13_distribution_divergence/01_input_alignments/OG0007728_disco_tree1_aligned_trim.faa	205	34	0.670627294916264
13_distribution_divergence/01_input_alignments/OG0000290_disco_tree1_aligned_trim.faa	535	23	0.670895945695365
13_distribution_divergence/01_input_alignments/OG0004964_disco_tree1_aligned_trim.faa	495	25	0.670918386831386
13_distribution_divergence/01_input_alignments/OG0001571_disco_tree2_aligned_trim.faa	580	30	0.67114987809963
13_distribution_divergence/01_input_alignments/OG0010072_disco_tree1_aligned_trim.faa	358	30	0.6712471070269
13_distribution_divergence/01_input_alignments/OG0000317_disco_tree1_aligned_trim.faa	205	26	0.671315990295812
13_distribution_divergence/01_input_alignments/OG0001086_disco_tree2_aligned_trim.faa	360	22	0.671366314522267
13_distribution_divergence/01_input_alignments/OG0007895_disco_tree1_aligned_trim.faa	641	28	0.671466065538087
13_distribution_divergence/01_input_alignments/OG0011712_disco_tree1_aligned_trim.faa	266	22	0.671605689985455
13_distribution_divergence/01_input_alignments/OG0006845_disco_tree1_aligned_trim.faa	230	29	0.671630016646194
13_distribution_divergence/01_input_alignments/OG0003634_disco_tree1_aligned_trim.faa	831	29	0.671712201801383
13_distribution_divergence/01_input_alignments/OG0000968_disco_tree2_aligned_trim.faa	453	17	0.671734139741412
13_distribution_divergence/01_input_alignments/OG0002712_disco_tree1_aligned_trim.faa	1149	17	0.671803343268806
13_distribution_divergence/01_input_alignments/OG0012526_disco_tree1_aligned_trim.faa	75	22	0.671852534511168
13_distribution_divergence/01_input_alignments/OG0010079_disco_tree1_aligned_trim.faa	333	34	0.67192805692053
13_distribution_divergence/01_input_alignments/OG0010907_disco_tree1_aligned_trim.faa	208	31	0.672055728983662
13_distribution_divergence/01_input_alignments/OG0012692_disco_tree1_aligned_trim.faa	94	22	0.672211319847756
13_distribution_divergence/01_input_alignments/OG0001268_disco_tree1_aligned_trim.faa	493	20	0.672252217722717
13_distribution_divergence/01_input_alignments/OG0000447_disco_tree1_aligned_trim.faa	618	17	0.672541806864191
13_distribution_divergence/01_input_alignments/OG0003446_disco_tree1_aligned_trim.faa	1464	29	0.672544138661075
13_distribution_divergence/01_input_alignments/OG0008123_disco_tree1_aligned_trim.faa	535	28	0.67285333281802
13_distribution_divergence/01_input_alignments/OG0004843_disco_tree1_aligned_trim.faa	1126	18	0.672860808102039
13_distribution_divergence/01_input_alignments/OG0003576_disco_tree1_aligned_trim.faa	892	24	0.672950147084712
13_distribution_divergence/01_input_alignments/OG0004619_disco_tree1_aligned_trim.faa	435	31	0.673120988941776
13_distribution_divergence/01_input_alignments/OG0005816_disco_tree1_aligned_trim.faa	311	28	0.673123476709896
13_distribution_divergence/01_input_alignments/OG0000953_disco_tree2_aligned_trim.faa	823	29	0.67312450007746
13_distribution_divergence/01_input_alignments/OG0011431_disco_tree1_aligned_trim.faa	359	17	0.673205122709536
13_distribution_divergence/01_input_alignments/OG0006464_disco_tree1_aligned_trim.faa	577	25	0.673211014316786
13_distribution_divergence/01_input_alignments/OG0004267_disco_tree1_aligned_trim.faa	1095	17	0.67324109183437
13_distribution_divergence/01_input_alignments/OG0003870_disco_tree1_aligned_trim.faa	606	21	0.673249775238355
13_distribution_divergence/01_input_alignments/OG0009213_disco_tree1_aligned_trim.faa	321	34	0.673942452075605
13_distribution_divergence/01_input_alignments/OG0004413_disco_tree1_aligned_trim.faa	636	29	0.673997197874743
13_distribution_divergence/01_input_alignments/OG0002949_disco_tree1_aligned_trim.faa	622	32	0.674345855873139
13_distribution_divergence/01_input_alignments/OG0008833_disco_tree1_aligned_trim.faa	767	23	0.674464373511843
13_distribution_divergence/01_input_alignments/OG0009667_disco_tree1_aligned_trim.faa	257	32	0.674509076417083
13_distribution_divergence/01_input_alignments/OG0005751_disco_tree1_aligned_trim.faa	450	32	0.674578783783927
13_distribution_divergence/01_input_alignments/OG0002461_disco_tree1_aligned_trim.faa	1918	26	0.674767338106831
13_distribution_divergence/01_input_alignments/OG0001791_disco_tree2_aligned_trim.faa	531	32	0.674784121366698
13_distribution_divergence/01_input_alignments/OG0003147_disco_tree1_aligned_trim.faa	386	26	0.67481105936369
13_distribution_divergence/01_input_alignments/OG0000472_disco_tree1_aligned_trim.faa	393	29	0.674884395030859
13_distribution_divergence/01_input_alignments/OG0002970_disco_tree2_aligned_trim.faa	2142	18	0.674887559255723
13_distribution_divergence/01_input_alignments/OG0005231_disco_tree1_aligned_trim.faa	447	32	0.674890562120115
13_distribution_divergence/01_input_alignments/OG0007251_disco_tree1_aligned_trim.faa	352	30	0.674937947789024
13_distribution_divergence/01_input_alignments/OG0002192_disco_tree1_aligned_trim.faa	906	24	0.674948385911859
13_distribution_divergence/01_input_alignments/OG0006628_disco_tree1_aligned_trim.faa	411	28	0.67509397169882
13_distribution_divergence/01_input_alignments/OG0004908_disco_tree1_aligned_trim.faa	716	33	0.675203491157158
13_distribution_divergence/01_input_alignments/OG0007514_disco_tree1_aligned_trim.faa	960	33	0.675261904915549
13_distribution_divergence/01_input_alignments/OG0001711_disco_tree1_aligned_trim.faa	1685	18	0.675368628645291
13_distribution_divergence/01_input_alignments/OG0011037_disco_tree1_aligned_trim.faa	241	30	0.675456513781724
13_distribution_divergence/01_input_alignments/OG0007232_disco_tree1_aligned_trim.faa	526	17	0.675481048873912
13_distribution_divergence/01_input_alignments/OG0009240_disco_tree1_aligned_trim.faa	326	34	0.675714351769566
13_distribution_divergence/01_input_alignments/OG0000531_disco_tree1_aligned_trim.faa	422	23	0.675762664922728
13_distribution_divergence/01_input_alignments/OG0003096_disco_tree1_aligned_trim.faa	541	22	0.675850177611108
13_distribution_divergence/01_input_alignments/OG0005878_disco_tree1_aligned_trim.faa	1034	25	0.676368317007372
13_distribution_divergence/01_input_alignments/OG0007129_disco_tree1_aligned_trim.faa	503	31	0.676375753174118
13_distribution_divergence/01_input_alignments/OG0010618_disco_tree1_aligned_trim.faa	278	27	0.676503644210635
13_distribution_divergence/01_input_alignments/OG0005243_disco_tree1_aligned_trim.faa	466	34	0.676531335908473
13_distribution_divergence/01_input_alignments/OG0009844_disco_tree1_aligned_trim.faa	413	22	0.676573954383105
13_distribution_divergence/01_input_alignments/OG0009927_disco_tree1_aligned_trim.faa	428	32	0.676679077818259
13_distribution_divergence/01_input_alignments/OG0001670_disco_tree1_aligned_trim.faa	944	28	0.676763327969969
13_distribution_divergence/01_input_alignments/OG0007001_disco_tree1_aligned_trim.faa	194	34	0.676937730384369
13_distribution_divergence/01_input_alignments/OG0006127_disco_tree1_aligned_trim.faa	366	32	0.677000977080867
13_distribution_divergence/01_input_alignments/OG0006882_disco_tree1_aligned_trim.faa	729	27	0.677078720646478
13_distribution_divergence/01_input_alignments/OG0009500_disco_tree1_aligned_trim.faa	538	31	0.677141992087547
13_distribution_divergence/01_input_alignments/OG0004133_disco_tree1_aligned_trim.faa	342	28	0.677160340112968
13_distribution_divergence/01_input_alignments/OG0006188_disco_tree1_aligned_trim.faa	1194	22	0.677206138373776
13_distribution_divergence/01_input_alignments/OG0004710_disco_tree1_aligned_trim.faa	460	33	0.677221601535255
13_distribution_divergence/01_input_alignments/OG0000156_disco_tree5_aligned_trim.faa	2458	26	0.677309422136881
13_distribution_divergence/01_input_alignments/OG0011005_disco_tree1_aligned_trim.faa	111	29	0.677347110904067
13_distribution_divergence/01_input_alignments/OG0001289_disco_tree1_aligned_trim.faa	327	19	0.677410733551471
13_distribution_divergence/01_input_alignments/OG0008075_disco_tree1_aligned_trim.faa	298	33	0.677505772159372
13_distribution_divergence/01_input_alignments/OG0000607_disco_tree3_aligned_trim.faa	413	21	0.677559209181062
13_distribution_divergence/01_input_alignments/OG0006283_disco_tree1_aligned_trim.faa	766	33	0.677657622513503
13_distribution_divergence/01_input_alignments/OG0007765_disco_tree1_aligned_trim.faa	299	31	0.677704761395672
13_distribution_divergence/01_input_alignments/OG0005296_disco_tree1_aligned_trim.faa	168	32	0.67780242657062
13_distribution_divergence/01_input_alignments/OG0006826_disco_tree1_aligned_trim.faa	477	34	0.677927341793064
13_distribution_divergence/01_input_alignments/OG0002876_disco_tree2_aligned_trim.faa	658	25	0.677944768964322
13_distribution_divergence/01_input_alignments/OG0009163_disco_tree1_aligned_trim.faa	146	31	0.678027516874169
13_distribution_divergence/01_input_alignments/OG0000022_disco_tree19_aligned_trim.faa	737	18	0.678054820148812
13_distribution_divergence/01_input_alignments/OG0009360_disco_tree1_aligned_trim.faa	377	31	0.678104560552623
13_distribution_divergence/01_input_alignments/OG0005004_disco_tree1_aligned_trim.faa	817	25	0.678263371101562
13_distribution_divergence/01_input_alignments/OG0006880_disco_tree1_aligned_trim.faa	352	20	0.678434428737402
13_distribution_divergence/01_input_alignments/OG0008174_disco_tree1_aligned_trim.faa	146	33	0.678641935626318
13_distribution_divergence/01_input_alignments/OG0001521_disco_tree1_aligned_trim.faa	767	21	0.678950967831928
13_distribution_divergence/01_input_alignments/OG0003335_disco_tree1_aligned_trim.faa	1396	17	0.678953237991782
13_distribution_divergence/01_input_alignments/OG0000396_disco_tree4_aligned_trim.faa	637	23	0.679165688521802
13_distribution_divergence/01_input_alignments/OG0001547_disco_tree1_aligned_trim.faa	419	22	0.679166766684537
13_distribution_divergence/01_input_alignments/OG0001901_disco_tree2_aligned_trim.faa	556	17	0.679255354395828
13_distribution_divergence/01_input_alignments/OG0002348_disco_tree2_aligned_trim.faa	307	32	0.679258362927629
13_distribution_divergence/01_input_alignments/OG0002085_disco_tree1_aligned_trim.faa	1419	29	0.679261252403578
13_distribution_divergence/01_input_alignments/OG0009726_disco_tree1_aligned_trim.faa	356	21	0.679276760936236
13_distribution_divergence/01_input_alignments/OG0005678_disco_tree1_aligned_trim.faa	396	20	0.679460950823793
13_distribution_divergence/01_input_alignments/OG0008954_disco_tree1_aligned_trim.faa	226	30	0.679518674438406
13_distribution_divergence/01_input_alignments/OG0001366_disco_tree2_aligned_trim.faa	393	30	0.679593544074384
13_distribution_divergence/01_input_alignments/OG0010478_disco_tree1_aligned_trim.faa	315	31	0.679839396228621
13_distribution_divergence/01_input_alignments/OG0011378_disco_tree1_aligned_trim.faa	207	30	0.679852028856119
13_distribution_divergence/01_input_alignments/OG0013369_disco_tree1_aligned_trim.faa	616	19	0.679883412477794
13_distribution_divergence/01_input_alignments/OG0005138_disco_tree1_aligned_trim.faa	702	29	0.679947302083554
13_distribution_divergence/01_input_alignments/OG0010362_disco_tree1_aligned_trim.faa	223	34	0.680122587641634
13_distribution_divergence/01_input_alignments/OG0002762_disco_tree1_aligned_trim.faa	1235	28	0.680133605974058
13_distribution_divergence/01_input_alignments/OG0003027_disco_tree1_aligned_trim.faa	1091	20	0.680231577164816
13_distribution_divergence/01_input_alignments/OG0009935_disco_tree1_aligned_trim.faa	333	32	0.680740468769365
13_distribution_divergence/01_input_alignments/OG0005071_disco_tree1_aligned_trim.faa	482	21	0.680759037866618
13_distribution_divergence/01_input_alignments/OG0010043_disco_tree1_aligned_trim.faa	179	32	0.6808359132402
13_distribution_divergence/01_input_alignments/OG0010656_disco_tree1_aligned_trim.faa	316	31	0.681116982536878
13_distribution_divergence/01_input_alignments/OG0009663_disco_tree1_aligned_trim.faa	186	34	0.681133908983421
13_distribution_divergence/01_input_alignments/OG0002209_disco_tree2_aligned_trim.faa	1125	19	0.681145920617491
13_distribution_divergence/01_input_alignments/OG0009645_disco_tree1_aligned_trim.faa	431	34	0.68123600179578
13_distribution_divergence/01_input_alignments/OG0008973_disco_tree1_aligned_trim.faa	688	33	0.681270270967735
13_distribution_divergence/01_input_alignments/OG0002638_disco_tree1_aligned_trim.faa	1581	21	0.681317745192226
13_distribution_divergence/01_input_alignments/OG0010819_disco_tree1_aligned_trim.faa	143	33	0.681329444153536
13_distribution_divergence/01_input_alignments/OG0002598_disco_tree1_aligned_trim.faa	585	20	0.681388422847733
13_distribution_divergence/01_input_alignments/OG0003871_disco_tree1_aligned_trim.faa	357	32	0.681398457719343
13_distribution_divergence/01_input_alignments/OG0005438_disco_tree1_aligned_trim.faa	702	24	0.681503879220234
13_distribution_divergence/01_input_alignments/OG0009304_disco_tree1_aligned_trim.faa	339	34	0.681543011804782
13_distribution_divergence/01_input_alignments/OG0007169_disco_tree1_aligned_trim.faa	614	32	0.681692944900023
13_distribution_divergence/01_input_alignments/OG0001545_disco_tree1_aligned_trim.faa	263	21	0.681704495255149
13_distribution_divergence/01_input_alignments/OG0009886_disco_tree1_aligned_trim.faa	386	34	0.681895168812611
13_distribution_divergence/01_input_alignments/OG0013332_disco_tree1_aligned_trim.faa	244	18	0.681940553409997
13_distribution_divergence/01_input_alignments/OG0002966_disco_tree1_aligned_trim.faa	351	20	0.682054234330341
13_distribution_divergence/01_input_alignments/OG0012800_disco_tree1_aligned_trim.faa	171	20	0.68220885980713
13_distribution_divergence/01_input_alignments/OG0011255_disco_tree1_aligned_trim.faa	91	29	0.68232239053066
13_distribution_divergence/01_input_alignments/OG0000436_disco_tree4_aligned_trim.faa	815	22	0.682380035428417
13_distribution_divergence/01_input_alignments/OG0000215_disco_tree3_aligned_trim.faa	430	31	0.682380292888019
13_distribution_divergence/01_input_alignments/OG0006176_disco_tree1_aligned_trim.faa	643	30	0.682398482288451
13_distribution_divergence/01_input_alignments/OG0003816_disco_tree1_aligned_trim.faa	860	23	0.682527783700261
13_distribution_divergence/01_input_alignments/OG0008861_disco_tree1_aligned_trim.faa	196	34	0.68272082137974
13_distribution_divergence/01_input_alignments/OG0008060_disco_tree1_aligned_trim.faa	210	33	0.682799586953556
13_distribution_divergence/01_input_alignments/OG0011514_disco_tree1_aligned_trim.faa	128	26	0.683130337309759
13_distribution_divergence/01_input_alignments/OG0010161_disco_tree1_aligned_trim.faa	267	31	0.683152221581915
13_distribution_divergence/01_input_alignments/OG0008249_disco_tree1_aligned_trim.faa	669	29	0.683172030400355
13_distribution_divergence/01_input_alignments/OG0006149_disco_tree1_aligned_trim.faa	729	22	0.683191772305392
13_distribution_divergence/01_input_alignments/OG0010228_disco_tree1_aligned_trim.faa	640	23	0.68323222416487
13_distribution_divergence/01_input_alignments/OG0008006_disco_tree1_aligned_trim.faa	313	26	0.683264585933151
13_distribution_divergence/01_input_alignments/OG0005147_disco_tree1_aligned_trim.faa	806	27	0.683481385273228
13_distribution_divergence/01_input_alignments/OG0000028_disco_tree7_aligned_trim.faa	1042	17	0.683588678649014
13_distribution_divergence/01_input_alignments/OG0008434_disco_tree1_aligned_trim.faa	466	21	0.683725291312697
13_distribution_divergence/01_input_alignments/OG0007161_disco_tree1_aligned_trim.faa	529	23	0.683938826944844
13_distribution_divergence/01_input_alignments/OG0001116_disco_tree2_aligned_trim.faa	310	25	0.684229980904304
13_distribution_divergence/01_input_alignments/OG0003460_disco_tree1_aligned_trim.faa	213	23	0.684286983968828
13_distribution_divergence/01_input_alignments/OG0003033_disco_tree1_aligned_trim.faa	1237	25	0.684487445231625
13_distribution_divergence/01_input_alignments/OG0001186_disco_tree2_aligned_trim.faa	521	26	0.684491041768337
13_distribution_divergence/01_input_alignments/OG0000484_disco_tree1_aligned_trim.faa	333	30	0.684557187622348
13_distribution_divergence/01_input_alignments/OG0003357_disco_tree1_aligned_trim.faa	126	24	0.684676597447934
13_distribution_divergence/01_input_alignments/OG0000062_disco_tree3_aligned_trim.faa	561	18	0.684729389312448
13_distribution_divergence/01_input_alignments/OG0007948_disco_tree1_aligned_trim.faa	250	32	0.684776895564513
13_distribution_divergence/01_input_alignments/OG0000612_disco_tree2_aligned_trim.faa	1115	24	0.684925066051073
13_distribution_divergence/01_input_alignments/OG0009828_disco_tree1_aligned_trim.faa	154	31	0.685035665228645
13_distribution_divergence/01_input_alignments/OG0007437_disco_tree1_aligned_trim.faa	285	33	0.685224213200572
13_distribution_divergence/01_input_alignments/OG0010697_disco_tree1_aligned_trim.faa	227	27	0.685429416887037
13_distribution_divergence/01_input_alignments/OG0002715_disco_tree1_aligned_trim.faa	133	25	0.685547811846234
13_distribution_divergence/01_input_alignments/OG0001066_disco_tree2_aligned_trim.faa	567	28	0.685662261718483
13_distribution_divergence/01_input_alignments/OG0000497_disco_tree4_aligned_trim.faa	276	33	0.685667860046451
13_distribution_divergence/01_input_alignments/OG0002179_disco_tree1_aligned_trim.faa	152	28	0.685739981458098
13_distribution_divergence/01_input_alignments/OG0004284_disco_tree1_aligned_trim.faa	601	32	0.685795219052907
13_distribution_divergence/01_input_alignments/OG0004030_disco_tree1_aligned_trim.faa	862	21	0.686005559717067
13_distribution_divergence/01_input_alignments/OG0002361_disco_tree1_aligned_trim.faa	416	30	0.686185612757716
13_distribution_divergence/01_input_alignments/OG0006771_disco_tree1_aligned_trim.faa	446	28	0.686299563455519
13_distribution_divergence/01_input_alignments/OG0003054_disco_tree1_aligned_trim.faa	1114	24	0.686497350323099
13_distribution_divergence/01_input_alignments/OG0005886_disco_tree1_aligned_trim.faa	321	33	0.686698288515086
13_distribution_divergence/01_input_alignments/OG0006420_disco_tree1_aligned_trim.faa	433	19	0.686706703199662
13_distribution_divergence/01_input_alignments/OG0001242_disco_tree2_aligned_trim.faa	263	33	0.686708620006503
13_distribution_divergence/01_input_alignments/OG0006735_disco_tree1_aligned_trim.faa	163	24	0.686715424631115
13_distribution_divergence/01_input_alignments/OG0012208_disco_tree1_aligned_trim.faa	259	21	0.686803570449209
13_distribution_divergence/01_input_alignments/OG0002015_disco_tree2_aligned_trim.faa	748	31	0.686809786178728
13_distribution_divergence/01_input_alignments/OG0007200_disco_tree1_aligned_trim.faa	755	33	0.687221273820773
13_distribution_divergence/01_input_alignments/OG0010936_disco_tree1_aligned_trim.faa	125	28	0.687355998856803
13_distribution_divergence/01_input_alignments/OG0002406_disco_tree1_aligned_trim.faa	4898	17	0.687569634849357
13_distribution_divergence/01_input_alignments/OG0009112_disco_tree1_aligned_trim.faa	363	30	0.687667743446944
13_distribution_divergence/01_input_alignments/OG0002359_disco_tree1_aligned_trim.faa	424	19	0.687843688944019
13_distribution_divergence/01_input_alignments/OG0001885_disco_tree1_aligned_trim.faa	658	20	0.688018794941056
13_distribution_divergence/01_input_alignments/OG0002283_disco_tree1_aligned_trim.faa	795	26	0.68829932988331
13_distribution_divergence/01_input_alignments/OG0007993_disco_tree1_aligned_trim.faa	472	33	0.688471418898619
13_distribution_divergence/01_input_alignments/OG0000022_disco_tree1_aligned_trim.faa	645	26	0.688608399819911
13_distribution_divergence/01_input_alignments/OG0010736_disco_tree1_aligned_trim.faa	289	29	0.688779571203723
13_distribution_divergence/01_input_alignments/OG0001181_disco_tree1_aligned_trim.faa	319	21	0.688822594954194
13_distribution_divergence/01_input_alignments/OG0002957_disco_tree1_aligned_trim.faa	503	27	0.688861977946105
13_distribution_divergence/01_input_alignments/OG0001013_disco_tree2_aligned_trim.faa	675	27	0.688965233492231
13_distribution_divergence/01_input_alignments/OG0009357_disco_tree1_aligned_trim.faa	352	29	0.689006253538485
13_distribution_divergence/01_input_alignments/OG0008256_disco_tree1_aligned_trim.faa	381	31	0.689019806782175
