gene	median	quant
13_distribution_divergence/01_input_alignments/OG0004503_disco_tree1_aligned_trim.faa	0.209482920377019	0
13_distribution_divergence/01_input_alignments/OG0006932_disco_tree1_aligned_trim.faa	0.209483840024424	0
13_distribution_divergence/01_input_alignments/OG0010533_disco_tree1_aligned_trim.faa	0.209579958045491	0
13_distribution_divergence/01_input_alignments/OG0010967_disco_tree1_aligned_trim.faa	0.209625385719851	0
13_distribution_divergence/01_input_alignments/OG0005676_disco_tree1_aligned_trim.faa	0.20973995471914	0
13_distribution_divergence/01_input_alignments/OG0007606_disco_tree1_aligned_trim.faa	0.209749822440632	0
13_distribution_divergence/01_input_alignments/OG0006709_disco_tree1_aligned_trim.faa	0.209756884813525	0
13_distribution_divergence/01_input_alignments/OG0002318_disco_tree1_aligned_trim.faa	0.20976851911951	0
13_distribution_divergence/01_input_alignments/OG0001461_disco_tree1_aligned_trim.faa	0.209783801994907	0
13_distribution_divergence/01_input_alignments/OG0006956_disco_tree1_aligned_trim.faa	0.209795805405644	0
13_distribution_divergence/01_input_alignments/OG0004345_disco_tree1_aligned_trim.faa	0.20980433653574	0
13_distribution_divergence/01_input_alignments/OG0005308_disco_tree1_aligned_trim.faa	0.209817706038415	0
13_distribution_divergence/01_input_alignments/OG0003466_disco_tree1_aligned_trim.faa	0.209849680680894	0
13_distribution_divergence/01_input_alignments/OG0005460_disco_tree1_aligned_trim.faa	0.209879859717051	0
13_distribution_divergence/01_input_alignments/OG0006457_disco_tree1_aligned_trim.faa	0.209940340634499	0
13_distribution_divergence/01_input_alignments/OG0008991_disco_tree1_aligned_trim.faa	0.209986224051295	0
13_distribution_divergence/01_input_alignments/OG0007478_disco_tree1_aligned_trim.faa	0.21000290360651	0
13_distribution_divergence/01_input_alignments/OG0004051_disco_tree1_aligned_trim.faa	0.210044312856609	0
13_distribution_divergence/01_input_alignments/OG0009923_disco_tree1_aligned_trim.faa	0.21005062624489	0
13_distribution_divergence/01_input_alignments/OG0003924_disco_tree1_aligned_trim.faa	0.210068517152512	0
13_distribution_divergence/01_input_alignments/OG0001933_disco_tree1_aligned_trim.faa	0.210068757339188	0
13_distribution_divergence/01_input_alignments/OG0010146_disco_tree1_aligned_trim.faa	0.210098643375717	0
13_distribution_divergence/01_input_alignments/OG0008703_disco_tree1_aligned_trim.faa	0.210116678340854	0
13_distribution_divergence/01_input_alignments/OG0002340_disco_tree1_aligned_trim.faa	0.210219971574513	0
13_distribution_divergence/01_input_alignments/OG0006308_disco_tree1_aligned_trim.faa	0.210257185956777	0
13_distribution_divergence/01_input_alignments/OG0002996_disco_tree1_aligned_trim.faa	0.210257299493532	0
13_distribution_divergence/01_input_alignments/OG0002035_disco_tree1_aligned_trim.faa	0.210312258342825	0
13_distribution_divergence/01_input_alignments/OG0001036_disco_tree1_aligned_trim.faa	0.210356135021742	0
13_distribution_divergence/01_input_alignments/OG0009851_disco_tree1_aligned_trim.faa	0.210430149257027	0
13_distribution_divergence/01_input_alignments/OG0001213_disco_tree1_aligned_trim.faa	0.210461116454561	0
13_distribution_divergence/01_input_alignments/OG0003352_disco_tree1_aligned_trim.faa	0.210495568707814	0
13_distribution_divergence/01_input_alignments/OG0005989_disco_tree1_aligned_trim.faa	0.210512320653717	0
13_distribution_divergence/01_input_alignments/OG0006047_disco_tree1_aligned_trim.faa	0.210526260447092	0
13_distribution_divergence/01_input_alignments/OG0001446_disco_tree1_aligned_trim.faa	0.210546824677791	0
13_distribution_divergence/01_input_alignments/OG0002004_disco_tree1_aligned_trim.faa	0.21061023933639	0
13_distribution_divergence/01_input_alignments/OG0001198_disco_tree1_aligned_trim.faa	0.210620954819541	0
13_distribution_divergence/01_input_alignments/OG0006673_disco_tree1_aligned_trim.faa	0.210657277977587	0
13_distribution_divergence/01_input_alignments/OG0010256_disco_tree1_aligned_trim.faa	0.2106749348855	0
13_distribution_divergence/01_input_alignments/OG0003415_disco_tree1_aligned_trim.faa	0.210744027950973	0
13_distribution_divergence/01_input_alignments/OG0002421_disco_tree1_aligned_trim.faa	0.210744193953934	0
13_distribution_divergence/01_input_alignments/OG0006787_disco_tree1_aligned_trim.faa	0.210746306666491	0
13_distribution_divergence/01_input_alignments/OG0000067_disco_tree1_aligned_trim.faa	0.210852471173532	0
13_distribution_divergence/01_input_alignments/OG0006653_disco_tree1_aligned_trim.faa	0.210921333589577	0
13_distribution_divergence/01_input_alignments/OG0004900_disco_tree1_aligned_trim.faa	0.210940604858953	0
13_distribution_divergence/01_input_alignments/OG0000019_disco_tree1_aligned_trim.faa	0.210944776980656	0
13_distribution_divergence/01_input_alignments/OG0008874_disco_tree1_aligned_trim.faa	0.210962843787659	0
13_distribution_divergence/01_input_alignments/OG0010501_disco_tree1_aligned_trim.faa	0.211080332262004	0
13_distribution_divergence/01_input_alignments/OG0000595_disco_tree1_aligned_trim.faa	0.211218694069504	0
13_distribution_divergence/01_input_alignments/OG0004206_disco_tree1_aligned_trim.faa	0.211231134728337	0
13_distribution_divergence/01_input_alignments/OG0005987_disco_tree1_aligned_trim.faa	0.211236585271017	0
13_distribution_divergence/01_input_alignments/OG0005628_disco_tree1_aligned_trim.faa	0.211241843510514	0
13_distribution_divergence/01_input_alignments/OG0006511_disco_tree1_aligned_trim.faa	0.211256230685912	0
13_distribution_divergence/01_input_alignments/OG0002778_disco_tree1_aligned_trim.faa	0.211281309342155	0
13_distribution_divergence/01_input_alignments/OG0009117_disco_tree1_aligned_trim.faa	0.211386094710949	0
13_distribution_divergence/01_input_alignments/OG0005641_disco_tree1_aligned_trim.faa	0.211406746338808	0
13_distribution_divergence/01_input_alignments/OG0005870_disco_tree1_aligned_trim.faa	0.211447501965325	0
13_distribution_divergence/01_input_alignments/OG0003330_disco_tree1_aligned_trim.faa	0.21151106552177	0
13_distribution_divergence/01_input_alignments/OG0006316_disco_tree1_aligned_trim.faa	0.21151595096116	0
13_distribution_divergence/01_input_alignments/OG0005668_disco_tree1_aligned_trim.faa	0.211589836274565	0
13_distribution_divergence/01_input_alignments/OG0005878_disco_tree1_aligned_trim.faa	0.211602443723095	0
13_distribution_divergence/01_input_alignments/OG0004069_disco_tree1_aligned_trim.faa	0.21162211222604	0
13_distribution_divergence/01_input_alignments/OG0002089_disco_tree1_aligned_trim.faa	0.211665901384895	0
13_distribution_divergence/01_input_alignments/OG0001723_disco_tree1_aligned_trim.faa	0.211696519544424	0
13_distribution_divergence/01_input_alignments/OG0005552_disco_tree1_aligned_trim.faa	0.211699367033915	0
13_distribution_divergence/01_input_alignments/OG0011519_disco_tree1_aligned_trim.faa	0.211741928141538	0
13_distribution_divergence/01_input_alignments/OG0008451_disco_tree1_aligned_trim.faa	0.211742083711917	0
13_distribution_divergence/01_input_alignments/OG0001005_disco_tree1_aligned_trim.faa	0.211837921017159	0
13_distribution_divergence/01_input_alignments/OG0007299_disco_tree1_aligned_trim.faa	0.211866996539521	0
13_distribution_divergence/01_input_alignments/OG0000256_disco_tree2_aligned_trim.faa	0.211913029901412	0
13_distribution_divergence/01_input_alignments/OG0008598_disco_tree1_aligned_trim.faa	0.211929952570459	0
13_distribution_divergence/01_input_alignments/OG0009670_disco_tree1_aligned_trim.faa	0.211970234785356	0
13_distribution_divergence/01_input_alignments/OG0005267_disco_tree1_aligned_trim.faa	0.211973522382395	0
13_distribution_divergence/01_input_alignments/OG0010746_disco_tree1_aligned_trim.faa	0.211989096091279	0
13_distribution_divergence/01_input_alignments/OG0002600_disco_tree1_aligned_trim.faa	0.212024868077905	0
13_distribution_divergence/01_input_alignments/OG0007623_disco_tree1_aligned_trim.faa	0.212032475863372	0
13_distribution_divergence/01_input_alignments/OG0010532_disco_tree1_aligned_trim.faa	0.212045134730255	0
13_distribution_divergence/01_input_alignments/OG0007563_disco_tree1_aligned_trim.faa	0.212056582889027	0
13_distribution_divergence/01_input_alignments/OG0001427_disco_tree1_aligned_trim.faa	0.212089425098419	0
13_distribution_divergence/01_input_alignments/OG0010736_disco_tree1_aligned_trim.faa	0.212129347913204	0
13_distribution_divergence/01_input_alignments/OG0001301_disco_tree1_aligned_trim.faa	0.212143978092731	0
13_distribution_divergence/01_input_alignments/OG0001747_disco_tree1_aligned_trim.faa	0.212191854295023	0
13_distribution_divergence/01_input_alignments/OG0001686_disco_tree1_aligned_trim.faa	0.212220049663909	0
13_distribution_divergence/01_input_alignments/OG0002309_disco_tree1_aligned_trim.faa	0.212320537973703	0
13_distribution_divergence/01_input_alignments/OG0000057_disco_tree1_aligned_trim.faa	0.212331640527365	0
13_distribution_divergence/01_input_alignments/OG0009491_disco_tree1_aligned_trim.faa	0.212500435373408	0
13_distribution_divergence/01_input_alignments/OG0001094_disco_tree1_aligned_trim.faa	0.212510818159152	0
13_distribution_divergence/01_input_alignments/OG0006119_disco_tree1_aligned_trim.faa	0.212513800280424	0
13_distribution_divergence/01_input_alignments/OG0008882_disco_tree1_aligned_trim.faa	0.21256733418001	0
13_distribution_divergence/01_input_alignments/OG0003084_disco_tree1_aligned_trim.faa	0.212575278778047	0
13_distribution_divergence/01_input_alignments/OG0010961_disco_tree1_aligned_trim.faa	0.212582936192988	0
13_distribution_divergence/01_input_alignments/OG0000102_disco_tree1_aligned_trim.faa	0.212586012016484	0
13_distribution_divergence/01_input_alignments/OG0007069_disco_tree1_aligned_trim.faa	0.21260696138844	0
13_distribution_divergence/01_input_alignments/OG0005934_disco_tree1_aligned_trim.faa	0.212695003801245	0
13_distribution_divergence/01_input_alignments/OG0001491_disco_tree1_aligned_trim.faa	0.212739978877221	0
13_distribution_divergence/01_input_alignments/OG0002124_disco_tree1_aligned_trim.faa	0.212773488281139	0
13_distribution_divergence/01_input_alignments/OG0007084_disco_tree1_aligned_trim.faa	0.212803387538608	0
13_distribution_divergence/01_input_alignments/OG0002711_disco_tree1_aligned_trim.faa	0.212823985682042	0
13_distribution_divergence/01_input_alignments/OG0003094_disco_tree1_aligned_trim.faa	0.212852594559292	0
13_distribution_divergence/01_input_alignments/OG0010685_disco_tree1_aligned_trim.faa	0.212912218468903	0
13_distribution_divergence/01_input_alignments/OG0007106_disco_tree1_aligned_trim.faa	0.212939622909899	0
13_distribution_divergence/01_input_alignments/OG0010885_disco_tree1_aligned_trim.faa	0.212949523221768	0
13_distribution_divergence/01_input_alignments/OG0010058_disco_tree1_aligned_trim.faa	0.212963978552716	0
13_distribution_divergence/01_input_alignments/OG0000826_disco_tree1_aligned_trim.faa	0.213103585013004	0
13_distribution_divergence/01_input_alignments/OG0007824_disco_tree1_aligned_trim.faa	0.213128113251893	0
13_distribution_divergence/01_input_alignments/OG0007956_disco_tree1_aligned_trim.faa	0.213138161742728	0
13_distribution_divergence/01_input_alignments/OG0003458_disco_tree1_aligned_trim.faa	0.213163575555983	0
13_distribution_divergence/01_input_alignments/OG0006736_disco_tree1_aligned_trim.faa	0.213165602781583	0
13_distribution_divergence/01_input_alignments/OG0001906_disco_tree1_aligned_trim.faa	0.213244153316686	0
13_distribution_divergence/01_input_alignments/OG0008629_disco_tree1_aligned_trim.faa	0.213248566325254	0
13_distribution_divergence/01_input_alignments/OG0001953_disco_tree1_aligned_trim.faa	0.213346123841834	0
13_distribution_divergence/01_input_alignments/OG0001404_disco_tree1_aligned_trim.faa	0.213359490097725	0
13_distribution_divergence/01_input_alignments/OG0006567_disco_tree1_aligned_trim.faa	0.213384582864606	0
13_distribution_divergence/01_input_alignments/OG0004519_disco_tree1_aligned_trim.faa	0.213388091712391	0
13_distribution_divergence/01_input_alignments/OG0008015_disco_tree1_aligned_trim.faa	0.21339270418772	0
13_distribution_divergence/01_input_alignments/OG0009782_disco_tree1_aligned_trim.faa	0.213415680250406	0
13_distribution_divergence/01_input_alignments/OG0007414_disco_tree1_aligned_trim.faa	0.213451965947573	0
13_distribution_divergence/01_input_alignments/OG0008578_disco_tree1_aligned_trim.faa	0.213511136241726	0
13_distribution_divergence/01_input_alignments/OG0002157_disco_tree1_aligned_trim.faa	0.213585141071964	0
13_distribution_divergence/01_input_alignments/OG0006882_disco_tree1_aligned_trim.faa	0.213646408285616	0
13_distribution_divergence/01_input_alignments/OG0005774_disco_tree1_aligned_trim.faa	0.213650674650411	0
13_distribution_divergence/01_input_alignments/OG0006805_disco_tree1_aligned_trim.faa	0.213687713985995	0
13_distribution_divergence/01_input_alignments/OG0002555_disco_tree1_aligned_trim.faa	0.213692093200327	0
13_distribution_divergence/01_input_alignments/OG0000050_disco_tree2_aligned_trim.faa	0.213728137865033	0
13_distribution_divergence/01_input_alignments/OG0005301_disco_tree1_aligned_trim.faa	0.213795569845797	0
13_distribution_divergence/01_input_alignments/OG0005765_disco_tree1_aligned_trim.faa	0.213802095797301	0
13_distribution_divergence/01_input_alignments/OG0004540_disco_tree1_aligned_trim.faa	0.213892980142311	0
13_distribution_divergence/01_input_alignments/OG0002541_disco_tree1_aligned_trim.faa	0.213902572927984	0
13_distribution_divergence/01_input_alignments/OG0001221_disco_tree1_aligned_trim.faa	0.213925381245308	0
13_distribution_divergence/01_input_alignments/OG0006526_disco_tree1_aligned_trim.faa	0.213958843160533	0
13_distribution_divergence/01_input_alignments/OG0010177_disco_tree1_aligned_trim.faa	0.213984168416039	0
13_distribution_divergence/01_input_alignments/OG0010217_disco_tree1_aligned_trim.faa	0.214000330193231	0
13_distribution_divergence/01_input_alignments/OG0010170_disco_tree1_aligned_trim.faa	0.214106582737448	0
13_distribution_divergence/01_input_alignments/OG0008893_disco_tree1_aligned_trim.faa	0.214134292454319	0
13_distribution_divergence/01_input_alignments/OG0004493_disco_tree1_aligned_trim.faa	0.214300754469969	0
13_distribution_divergence/01_input_alignments/OG0010132_disco_tree1_aligned_trim.faa	0.214325511766194	0
13_distribution_divergence/01_input_alignments/OG0011195_disco_tree1_aligned_trim.faa	0.2143256540739	0
13_distribution_divergence/01_input_alignments/OG0006068_disco_tree1_aligned_trim.faa	0.214460938365417	0
13_distribution_divergence/01_input_alignments/OG0006114_disco_tree1_aligned_trim.faa	0.214467010543837	0
13_distribution_divergence/01_input_alignments/OG0008960_disco_tree1_aligned_trim.faa	0.214489479634317	0
13_distribution_divergence/01_input_alignments/OG0006413_disco_tree1_aligned_trim.faa	0.214509212553129	0
13_distribution_divergence/01_input_alignments/OG0000306_disco_tree1_aligned_trim.faa	0.214516053983116	0
13_distribution_divergence/01_input_alignments/OG0007602_disco_tree1_aligned_trim.faa	0.214527014404909	0
13_distribution_divergence/01_input_alignments/OG0006254_disco_tree1_aligned_trim.faa	0.214565451135075	0
13_distribution_divergence/01_input_alignments/OG0002181_disco_tree1_aligned_trim.faa	0.214582000038864	0
13_distribution_divergence/01_input_alignments/OG0003412_disco_tree1_aligned_trim.faa	0.214604777203133	0
13_distribution_divergence/01_input_alignments/OG0003241_disco_tree1_aligned_trim.faa	0.214664438928797	0
13_distribution_divergence/01_input_alignments/OG0003125_disco_tree1_aligned_trim.faa	0.214667707876088	0
13_distribution_divergence/01_input_alignments/OG0004655_disco_tree1_aligned_trim.faa	0.214719841765637	0
13_distribution_divergence/01_input_alignments/OG0003266_disco_tree1_aligned_trim.faa	0.214742230609154	0
13_distribution_divergence/01_input_alignments/OG0007450_disco_tree1_aligned_trim.faa	0.214789377549311	0
13_distribution_divergence/01_input_alignments/OG0008393_disco_tree1_aligned_trim.faa	0.214791934794171	0
13_distribution_divergence/01_input_alignments/OG0006061_disco_tree1_aligned_trim.faa	0.214831968725951	0
13_distribution_divergence/01_input_alignments/OG0006441_disco_tree1_aligned_trim.faa	0.214878396258912	0
13_distribution_divergence/01_input_alignments/OG0007654_disco_tree1_aligned_trim.faa	0.214895865991274	0
13_distribution_divergence/01_input_alignments/OG0003496_disco_tree1_aligned_trim.faa	0.214930574814259	0
13_distribution_divergence/01_input_alignments/OG0010454_disco_tree1_aligned_trim.faa	0.214991681343629	0
13_distribution_divergence/01_input_alignments/OG0009890_disco_tree1_aligned_trim.faa	0.21508200114441	0
13_distribution_divergence/01_input_alignments/OG0005160_disco_tree1_aligned_trim.faa	0.215109986033542	0
13_distribution_divergence/01_input_alignments/OG0003283_disco_tree1_aligned_trim.faa	0.215115358151655	0
13_distribution_divergence/01_input_alignments/OG0002372_disco_tree1_aligned_trim.faa	0.215188493525135	0
13_distribution_divergence/01_input_alignments/OG0002351_disco_tree1_aligned_trim.faa	0.215220099006181	0
13_distribution_divergence/01_input_alignments/OG0007514_disco_tree1_aligned_trim.faa	0.21523817731328	0
13_distribution_divergence/01_input_alignments/OG0003845_disco_tree1_aligned_trim.faa	0.215351960687155	0
13_distribution_divergence/01_input_alignments/OG0004317_disco_tree1_aligned_trim.faa	0.215378458569497	0
13_distribution_divergence/01_input_alignments/OG0003022_disco_tree1_aligned_trim.faa	0.215397241019553	0
13_distribution_divergence/01_input_alignments/OG0010881_disco_tree1_aligned_trim.faa	0.215400517774187	0
13_distribution_divergence/01_input_alignments/OG0009539_disco_tree1_aligned_trim.faa	0.215444317066316	0
13_distribution_divergence/01_input_alignments/OG0002991_disco_tree1_aligned_trim.faa	0.21547118291895	0
13_distribution_divergence/01_input_alignments/OG0008079_disco_tree1_aligned_trim.faa	0.215588365460654	0
13_distribution_divergence/01_input_alignments/OG0008486_disco_tree1_aligned_trim.faa	0.215624066826653	0
13_distribution_divergence/01_input_alignments/OG0011793_disco_tree1_aligned_trim.faa	0.215667577408521	0
13_distribution_divergence/01_input_alignments/OG0008449_disco_tree1_aligned_trim.faa	0.215676919127117	0
13_distribution_divergence/01_input_alignments/OG0008397_disco_tree1_aligned_trim.faa	0.215719352733604	0
13_distribution_divergence/01_input_alignments/OG0009551_disco_tree1_aligned_trim.faa	0.215758949455531	0
13_distribution_divergence/01_input_alignments/OG0008103_disco_tree1_aligned_trim.faa	0.215788660752141	0
13_distribution_divergence/01_input_alignments/OG0003764_disco_tree1_aligned_trim.faa	0.21580946649158	0
13_distribution_divergence/01_input_alignments/OG0006235_disco_tree1_aligned_trim.faa	0.215814868177861	0
13_distribution_divergence/01_input_alignments/OG0010594_disco_tree1_aligned_trim.faa	0.215817193178099	0
13_distribution_divergence/01_input_alignments/OG0003008_disco_tree1_aligned_trim.faa	0.215939290493207	0
13_distribution_divergence/01_input_alignments/OG0000021_disco_tree3_aligned_trim.faa	0.215945092193128	0
13_distribution_divergence/01_input_alignments/OG0007753_disco_tree1_aligned_trim.faa	0.2159777444693	0
13_distribution_divergence/01_input_alignments/OG0005617_disco_tree1_aligned_trim.faa	0.216102296356738	0
13_distribution_divergence/01_input_alignments/OG0000180_disco_tree2_aligned_trim.faa	0.216161239026265	0
13_distribution_divergence/01_input_alignments/OG0006085_disco_tree1_aligned_trim.faa	0.216361922875775	0
13_distribution_divergence/01_input_alignments/OG0008307_disco_tree1_aligned_trim.faa	0.216442659327129	0
13_distribution_divergence/01_input_alignments/OG0004299_disco_tree1_aligned_trim.faa	0.216468475327932	0
13_distribution_divergence/01_input_alignments/OG0008474_disco_tree1_aligned_trim.faa	0.216607227682646	0
13_distribution_divergence/01_input_alignments/OG0006218_disco_tree1_aligned_trim.faa	0.216621294345148	0
13_distribution_divergence/01_input_alignments/OG0003636_disco_tree1_aligned_trim.faa	0.21664494639641	0
13_distribution_divergence/01_input_alignments/OG0009267_disco_tree1_aligned_trim.faa	0.21671337116403	0
13_distribution_divergence/01_input_alignments/OG0000155_disco_tree1_aligned_trim.faa	0.216746169020183	0
13_distribution_divergence/01_input_alignments/OG0001028_disco_tree1_aligned_trim.faa	0.216764917949872	0
13_distribution_divergence/01_input_alignments/OG0006169_disco_tree1_aligned_trim.faa	0.216767701665501	0
13_distribution_divergence/01_input_alignments/OG0009138_disco_tree1_aligned_trim.faa	0.216835397172008	0
13_distribution_divergence/01_input_alignments/OG0002394_disco_tree1_aligned_trim.faa	0.216869637453023	0
13_distribution_divergence/01_input_alignments/sox_disco_tree3_aligned_trim.faa	0.216976726056216	0
13_distribution_divergence/01_input_alignments/OG0008754_disco_tree1_aligned_trim.faa	0.216987833474236	0
13_distribution_divergence/01_input_alignments/OG0003130_disco_tree1_aligned_trim.faa	0.217011203841077	0
13_distribution_divergence/01_input_alignments/OG0010210_disco_tree1_aligned_trim.faa	0.217015825460782	0
13_distribution_divergence/01_input_alignments/OG0005772_disco_tree1_aligned_trim.faa	0.217043729963578	0
13_distribution_divergence/01_input_alignments/OG0005952_disco_tree1_aligned_trim.faa	0.217105847084713	0
13_distribution_divergence/01_input_alignments/OG0005877_disco_tree1_aligned_trim.faa	0.217108692874492	0
13_distribution_divergence/01_input_alignments/OG0000528_disco_tree2_aligned_trim.faa	0.217141253526534	0
13_distribution_divergence/01_input_alignments/OG0000124_disco_tree1_aligned_trim.faa	0.217170554773653	0
13_distribution_divergence/01_input_alignments/OG0010535_disco_tree1_aligned_trim.faa	0.217178832890626	0
13_distribution_divergence/01_input_alignments/OG0008166_disco_tree1_aligned_trim.faa	0.217180360190235	0
13_distribution_divergence/01_input_alignments/OG0007035_disco_tree1_aligned_trim.faa	0.217183103371704	0
13_distribution_divergence/01_input_alignments/OG0008722_disco_tree1_aligned_trim.faa	0.217226635342691	0
13_distribution_divergence/01_input_alignments/OG0003185_disco_tree1_aligned_trim.faa	0.217235858859778	0
13_distribution_divergence/01_input_alignments/OG0010902_disco_tree1_aligned_trim.faa	0.217267192807006	0
13_distribution_divergence/01_input_alignments/OG0000516_disco_tree1_aligned_trim.faa	0.217283577946666	0
13_distribution_divergence/01_input_alignments/OG0006657_disco_tree1_aligned_trim.faa	0.217286906435038	0
13_distribution_divergence/01_input_alignments/OG0007401_disco_tree1_aligned_trim.faa	0.217346671045992	0
13_distribution_divergence/01_input_alignments/OG0003239_disco_tree1_aligned_trim.faa	0.217366475356544	0
13_distribution_divergence/01_input_alignments/OG0000128_disco_tree2_aligned_trim.faa	0.217442519803138	0
13_distribution_divergence/01_input_alignments/OG0000284_disco_tree1_aligned_trim.faa	0.21746185775225	0
13_distribution_divergence/01_input_alignments/OG0000439_disco_tree1_aligned_trim.faa	0.217476383078211	0
13_distribution_divergence/01_input_alignments/OG0005244_disco_tree1_aligned_trim.faa	0.217499625256969	0
13_distribution_divergence/01_input_alignments/OG0005686_disco_tree1_aligned_trim.faa	0.217501519434285	0
13_distribution_divergence/01_input_alignments/OG0009459_disco_tree1_aligned_trim.faa	0.217531350290268	0
13_distribution_divergence/01_input_alignments/OG0005364_disco_tree1_aligned_trim.faa	0.217540720743482	0
13_distribution_divergence/01_input_alignments/OG0002599_disco_tree1_aligned_trim.faa	0.217595171746613	0
13_distribution_divergence/01_input_alignments/OG0010559_disco_tree1_aligned_trim.faa	0.217663631685849	0
13_distribution_divergence/01_input_alignments/OG0008139_disco_tree1_aligned_trim.faa	0.217696391222744	0
13_distribution_divergence/01_input_alignments/OG0009298_disco_tree1_aligned_trim.faa	0.217705109388605	0
13_distribution_divergence/01_input_alignments/OG0005757_disco_tree1_aligned_trim.faa	0.217800175631614	0
13_distribution_divergence/01_input_alignments/OG0003090_disco_tree1_aligned_trim.faa	0.217833661868016	0
13_distribution_divergence/01_input_alignments/OG0008274_disco_tree1_aligned_trim.faa	0.218095431408882	0
13_distribution_divergence/01_input_alignments/OG0002532_disco_tree1_aligned_trim.faa	0.218166968433804	0
13_distribution_divergence/01_input_alignments/OG0001256_disco_tree1_aligned_trim.faa	0.218227951682713	0
13_distribution_divergence/01_input_alignments/OG0001479_disco_tree1_aligned_trim.faa	0.218238405016177	0
13_distribution_divergence/01_input_alignments/OG0003281_disco_tree1_aligned_trim.faa	0.218260182100252	0
13_distribution_divergence/01_input_alignments/OG0002803_disco_tree1_aligned_trim.faa	0.218310455992255	0
13_distribution_divergence/01_input_alignments/OG0006607_disco_tree1_aligned_trim.faa	0.218320732229339	0
13_distribution_divergence/01_input_alignments/OG0005112_disco_tree1_aligned_trim.faa	0.218371332664203	0
13_distribution_divergence/01_input_alignments/OG0001363_disco_tree1_aligned_trim.faa	0.218379339624438	0
13_distribution_divergence/01_input_alignments/OG0005396_disco_tree1_aligned_trim.faa	0.21846475206245	0
13_distribution_divergence/01_input_alignments/OG0004802_disco_tree1_aligned_trim.faa	0.21849876425469	0
13_distribution_divergence/01_input_alignments/OG0006968_disco_tree1_aligned_trim.faa	0.218540489270699	0
13_distribution_divergence/01_input_alignments/OG0004402_disco_tree1_aligned_trim.faa	0.218548494228071	0
13_distribution_divergence/01_input_alignments/OG0009518_disco_tree1_aligned_trim.faa	0.218562530017652	0
13_distribution_divergence/01_input_alignments/OG0004232_disco_tree1_aligned_trim.faa	0.218614188392998	0
13_distribution_divergence/01_input_alignments/OG0007454_disco_tree1_aligned_trim.faa	0.218623967523046	0
13_distribution_divergence/01_input_alignments/OG0003913_disco_tree1_aligned_trim.faa	0.218679208819312	0
13_distribution_divergence/01_input_alignments/OG0011833_disco_tree1_aligned_trim.faa	0.218700067612312	0
13_distribution_divergence/01_input_alignments/OG0010367_disco_tree1_aligned_trim.faa	0.218702457005403	0
13_distribution_divergence/01_input_alignments/OG0009943_disco_tree1_aligned_trim.faa	0.218702780278322	0
13_distribution_divergence/01_input_alignments/OG0004630_disco_tree1_aligned_trim.faa	0.21870524287421	0
13_distribution_divergence/01_input_alignments/OG0002770_disco_tree1_aligned_trim.faa	0.218746740282404	0
13_distribution_divergence/01_input_alignments/OG0000216_disco_tree1_aligned_trim.faa	0.218793484201564	0
13_distribution_divergence/01_input_alignments/OG0000609_disco_tree2_aligned_trim.faa	0.218855704386179	0
13_distribution_divergence/01_input_alignments/OG0006671_disco_tree1_aligned_trim.faa	0.21885900736357	0
13_distribution_divergence/01_input_alignments/OG0007769_disco_tree1_aligned_trim.faa	0.218879970110629	0
13_distribution_divergence/01_input_alignments/OG0003335_disco_tree1_aligned_trim.faa	0.21891622029457	0
13_distribution_divergence/01_input_alignments/OG0007867_disco_tree1_aligned_trim.faa	0.219029596020614	0
13_distribution_divergence/01_input_alignments/OG0005996_disco_tree1_aligned_trim.faa	0.219048099151311	0
13_distribution_divergence/01_input_alignments/OG0001342_disco_tree1_aligned_trim.faa	0.219055764243004	0
13_distribution_divergence/01_input_alignments/OG0007399_disco_tree1_aligned_trim.faa	0.219133686288601	0
13_distribution_divergence/01_input_alignments/OG0003756_disco_tree1_aligned_trim.faa	0.21916846523304	0
13_distribution_divergence/01_input_alignments/OG0011465_disco_tree1_aligned_trim.faa	0.219194092223165	0
13_distribution_divergence/01_input_alignments/OG0002232_disco_tree1_aligned_trim.faa	0.219211818527732	0
13_distribution_divergence/01_input_alignments/OG0008120_disco_tree1_aligned_trim.faa	0.219212660157962	0
13_distribution_divergence/01_input_alignments/OG0002633_disco_tree1_aligned_trim.faa	0.219253323395842	0
13_distribution_divergence/01_input_alignments/OG0000946_disco_tree1_aligned_trim.faa	0.219384925436994	0
13_distribution_divergence/01_input_alignments/OG0007644_disco_tree1_aligned_trim.faa	0.219399053918549	0
13_distribution_divergence/01_input_alignments/OG0012276_disco_tree1_aligned_trim.faa	0.219475586652016	0
13_distribution_divergence/01_input_alignments/OG0008406_disco_tree1_aligned_trim.faa	0.219478669142937	0
13_distribution_divergence/01_input_alignments/OG0010485_disco_tree1_aligned_trim.faa	0.219479903776874	0
13_distribution_divergence/01_input_alignments/OG0005451_disco_tree1_aligned_trim.faa	0.219552182086023	0
13_distribution_divergence/01_input_alignments/OG0002732_disco_tree1_aligned_trim.faa	0.219575236346284	0
13_distribution_divergence/01_input_alignments/OG0005024_disco_tree1_aligned_trim.faa	0.219687771873161	0
13_distribution_divergence/01_input_alignments/OG0002872_disco_tree1_aligned_trim.faa	0.219731692393787	0
13_distribution_divergence/01_input_alignments/OG0001936_disco_tree1_aligned_trim.faa	0.219788330586988	0
13_distribution_divergence/01_input_alignments/OG0003990_disco_tree1_aligned_trim.faa	0.219796186755627	0
