gene	median
13_distribution_divergence/01_input_alignments/OG0009003_disco_tree1_aligned_trim.faa	0.104667199818586
13_distribution_divergence/01_input_alignments/OG0001228_disco_tree1_aligned_trim.faa	0.10467687995009
13_distribution_divergence/01_input_alignments/OG0012475_disco_tree1_aligned_trim.faa	0.104727177445549
13_distribution_divergence/01_input_alignments/OG0014810_disco_tree1_aligned_trim.faa	0.1047317649937
13_distribution_divergence/01_input_alignments/OG0005752_disco_tree1_aligned_trim.faa	0.104739795948647
13_distribution_divergence/01_input_alignments/OG0005955_disco_tree1_aligned_trim.faa	0.104759375412743
13_distribution_divergence/01_input_alignments/OG0009119_disco_tree1_aligned_trim.faa	0.104759650215673
13_distribution_divergence/01_input_alignments/OG0013112_disco_tree1_aligned_trim.faa	0.104790113728436
13_distribution_divergence/01_input_alignments/OG0002504_disco_tree1_aligned_trim.faa	0.104792337309644
13_distribution_divergence/01_input_alignments/OG0005986_disco_tree1_aligned_trim.faa	0.10480317014226
13_distribution_divergence/01_input_alignments/OG0006425_disco_tree1_aligned_trim.faa	0.104812372748152
13_distribution_divergence/01_input_alignments/OG0007715_disco_tree1_aligned_trim.faa	0.104862439310906
13_distribution_divergence/01_input_alignments/OG0012070_disco_tree1_aligned_trim.faa	0.104897441384532
13_distribution_divergence/01_input_alignments/OG0005968_disco_tree1_aligned_trim.faa	0.104918402852165
13_distribution_divergence/01_input_alignments/OG0004662_disco_tree1_aligned_trim.faa	0.104935845820751
13_distribution_divergence/01_input_alignments/OG0005083_disco_tree1_aligned_trim.faa	0.104936794728039
13_distribution_divergence/01_input_alignments/OG0004941_disco_tree1_aligned_trim.faa	0.104949821749665
13_distribution_divergence/01_input_alignments/OG0004422_disco_tree1_aligned_trim.faa	0.104988149009311
13_distribution_divergence/01_input_alignments/OG0004111_disco_tree1_aligned_trim.faa	0.105005188740733
13_distribution_divergence/01_input_alignments/OG0005469_disco_tree1_aligned_trim.faa	0.105021414518983
13_distribution_divergence/01_input_alignments/OG0011822_disco_tree1_aligned_trim.faa	0.105024112834147
13_distribution_divergence/01_input_alignments/OG0014280_disco_tree1_aligned_trim.faa	0.105064073926678
13_distribution_divergence/01_input_alignments/OG0005555_disco_tree1_aligned_trim.faa	0.105064717000535
13_distribution_divergence/01_input_alignments/OG0013381_disco_tree1_aligned_trim.faa	0.105084254136151
13_distribution_divergence/01_input_alignments/OG0006864_disco_tree1_aligned_trim.faa	0.105089715956446
13_distribution_divergence/01_input_alignments/OG0006621_disco_tree1_aligned_trim.faa	0.105112447789468
13_distribution_divergence/01_input_alignments/OG0007796_disco_tree1_aligned_trim.faa	0.105122085968576
13_distribution_divergence/01_input_alignments/OG0005343_disco_tree1_aligned_trim.faa	0.105128683274166
13_distribution_divergence/01_input_alignments/OG0006642_disco_tree1_aligned_trim.faa	0.105154639249855
13_distribution_divergence/01_input_alignments/OG0012975_disco_tree1_aligned_trim.faa	0.105170152334893
13_distribution_divergence/01_input_alignments/OG0012599_disco_tree1_aligned_trim.faa	0.105172178832597
13_distribution_divergence/01_input_alignments/OG0007415_disco_tree1_aligned_trim.faa	0.105200771579513
13_distribution_divergence/01_input_alignments/OG0010832_disco_tree1_aligned_trim.faa	0.105231534858258
13_distribution_divergence/01_input_alignments/OG0007337_disco_tree1_aligned_trim.faa	0.105265735630559
13_distribution_divergence/01_input_alignments/OG0000241_disco_tree1_aligned_trim.faa	0.105320409060419
13_distribution_divergence/01_input_alignments/OG0011635_disco_tree1_aligned_trim.faa	0.105328028267219
13_distribution_divergence/01_input_alignments/fox_disco_tree30_aligned_trim.faa	0.105345308235712
13_distribution_divergence/01_input_alignments/OG0013931_disco_tree1_aligned_trim.faa	0.105355686779495
13_distribution_divergence/01_input_alignments/OG0009432_disco_tree1_aligned_trim.faa	0.105389929519075
13_distribution_divergence/01_input_alignments/OG0006468_disco_tree1_aligned_trim.faa	0.105409846922158
13_distribution_divergence/01_input_alignments/OG0006417_disco_tree1_aligned_trim.faa	0.105431069905979
13_distribution_divergence/01_input_alignments/OG0012303_disco_tree1_aligned_trim.faa	0.105486344029233
13_distribution_divergence/01_input_alignments/OG0005756_disco_tree1_aligned_trim.faa	0.105491454648074
13_distribution_divergence/01_input_alignments/OG0016969_disco_tree1_aligned_trim.faa	0.10551798724795
13_distribution_divergence/01_input_alignments/OG0006465_disco_tree1_aligned_trim.faa	0.105534978317563
13_distribution_divergence/01_input_alignments/OG0014000_disco_tree1_aligned_trim.faa	0.105559642655546
13_distribution_divergence/01_input_alignments/OG0004493_disco_tree1_aligned_trim.faa	0.105567782748538
13_distribution_divergence/01_input_alignments/OG0010441_disco_tree1_aligned_trim.faa	0.105571262692898
13_distribution_divergence/01_input_alignments/OG0013229_disco_tree1_aligned_trim.faa	0.105580346493359
13_distribution_divergence/01_input_alignments/OG0012532_disco_tree1_aligned_trim.faa	0.105601690274132
13_distribution_divergence/01_input_alignments/OG0009049_disco_tree1_aligned_trim.faa	0.105615585496128
13_distribution_divergence/01_input_alignments/OG0000242_disco_tree1_aligned_trim.faa	0.105628997658131
13_distribution_divergence/01_input_alignments/OG0012875_disco_tree1_aligned_trim.faa	0.105630242350644
13_distribution_divergence/01_input_alignments/OG0005576_disco_tree1_aligned_trim.faa	0.105649836792637
13_distribution_divergence/01_input_alignments/OG0001363_disco_tree1_aligned_trim.faa	0.105674800816193
13_distribution_divergence/01_input_alignments/OG0010233_disco_tree1_aligned_trim.faa	0.105678515585821
13_distribution_divergence/01_input_alignments/OG0011175_disco_tree1_aligned_trim.faa	0.105686683204842
13_distribution_divergence/01_input_alignments/OG0006299_disco_tree1_aligned_trim.faa	0.105700592214752
13_distribution_divergence/01_input_alignments/OG0012236_disco_tree1_aligned_trim.faa	0.105753839017546
13_distribution_divergence/01_input_alignments/OG0004938_disco_tree1_aligned_trim.faa	0.105757781544357
13_distribution_divergence/01_input_alignments/OG0011158_disco_tree1_aligned_trim.faa	0.105789155256382
13_distribution_divergence/01_input_alignments/OG0014841_disco_tree1_aligned_trim.faa	0.105789265481552
13_distribution_divergence/01_input_alignments/OG0014895_disco_tree1_aligned_trim.faa	0.105797715019684
13_distribution_divergence/01_input_alignments/OG0003978_disco_tree1_aligned_trim.faa	0.105830669738009
13_distribution_divergence/01_input_alignments/OG0000005_disco_tree3_aligned_trim.faa	0.105834035976839
13_distribution_divergence/01_input_alignments/OG0006654_disco_tree1_aligned_trim.faa	0.105853930492859
13_distribution_divergence/01_input_alignments/OG0013083_disco_tree1_aligned_trim.faa	0.105856662435469
13_distribution_divergence/01_input_alignments/OG0015230_disco_tree1_aligned_trim.faa	0.105872775571392
13_distribution_divergence/01_input_alignments/OG0013103_disco_tree1_aligned_trim.faa	0.10588192008584
13_distribution_divergence/01_input_alignments/OG0002130_disco_tree1_aligned_trim.faa	0.105905574146092
13_distribution_divergence/01_input_alignments/OG0012271_disco_tree1_aligned_trim.faa	0.105944342839357
13_distribution_divergence/01_input_alignments/OG0011581_disco_tree1_aligned_trim.faa	0.10594536163889
13_distribution_divergence/01_input_alignments/OG0002785_disco_tree1_aligned_trim.faa	0.105947228407893
13_distribution_divergence/01_input_alignments/OG0009012_disco_tree1_aligned_trim.faa	0.105969488193931
13_distribution_divergence/01_input_alignments/OG0005508_disco_tree1_aligned_trim.faa	0.106019260586304
13_distribution_divergence/01_input_alignments/OG0014597_disco_tree1_aligned_trim.faa	0.106021729399705
13_distribution_divergence/01_input_alignments/OG0005521_disco_tree1_aligned_trim.faa	0.106025633346868
13_distribution_divergence/01_input_alignments/OG0012888_disco_tree1_aligned_trim.faa	0.106032462307657
13_distribution_divergence/01_input_alignments/OG0000676_disco_tree1_aligned_trim.faa	0.106060333131577
13_distribution_divergence/01_input_alignments/OG0007871_disco_tree1_aligned_trim.faa	0.106064953086602
13_distribution_divergence/01_input_alignments/sox_disco_tree17_aligned_trim.faa	0.106126408137159
13_distribution_divergence/01_input_alignments/OG0002883_disco_tree1_aligned_trim.faa	0.106144555579299
13_distribution_divergence/01_input_alignments/OG0008711_disco_tree1_aligned_trim.faa	0.106159874845274
13_distribution_divergence/01_input_alignments/OG0009972_disco_tree1_aligned_trim.faa	0.106161017131983
13_distribution_divergence/01_input_alignments/OG0010383_disco_tree1_aligned_trim.faa	0.106189557972905
13_distribution_divergence/01_input_alignments/OG0015699_disco_tree1_aligned_trim.faa	0.10622840559611
13_distribution_divergence/01_input_alignments/OG0015203_disco_tree1_aligned_trim.faa	0.106301272350096
13_distribution_divergence/01_input_alignments/OG0015701_disco_tree1_aligned_trim.faa	0.106441625565742
13_distribution_divergence/01_input_alignments/OG0013051_disco_tree1_aligned_trim.faa	0.106476426738605
13_distribution_divergence/01_input_alignments/OG0007120_disco_tree1_aligned_trim.faa	0.106485108574486
13_distribution_divergence/01_input_alignments/OG0003083_disco_tree1_aligned_trim.faa	0.106508966478181
13_distribution_divergence/01_input_alignments/OG0006759_disco_tree1_aligned_trim.faa	0.106518505422668
13_distribution_divergence/01_input_alignments/OG0007085_disco_tree1_aligned_trim.faa	0.106519369054419
13_distribution_divergence/01_input_alignments/sox_disco_tree14_aligned_trim.faa	0.106603046994079
13_distribution_divergence/01_input_alignments/OG0005314_disco_tree1_aligned_trim.faa	0.106631082184087
13_distribution_divergence/01_input_alignments/OG0014464_disco_tree1_aligned_trim.faa	0.106641903219413
13_distribution_divergence/01_input_alignments/OG0000162_disco_tree2_aligned_trim.faa	0.106641938471608
13_distribution_divergence/01_input_alignments/OG0011878_disco_tree1_aligned_trim.faa	0.106653416800631
13_distribution_divergence/01_input_alignments/OG0007811_disco_tree1_aligned_trim.faa	0.106675847304489
13_distribution_divergence/01_input_alignments/OG0009450_disco_tree1_aligned_trim.faa	0.106708015916619
13_distribution_divergence/01_input_alignments/OG0009246_disco_tree1_aligned_trim.faa	0.106766124124771
13_distribution_divergence/01_input_alignments/OG0009979_disco_tree1_aligned_trim.faa	0.106792570520327
13_distribution_divergence/01_input_alignments/OG0006429_disco_tree1_aligned_trim.faa	0.106798876909716
13_distribution_divergence/01_input_alignments/OG0012258_disco_tree1_aligned_trim.faa	0.106809282340906
13_distribution_divergence/01_input_alignments/OG0010789_disco_tree1_aligned_trim.faa	0.106820895152987
13_distribution_divergence/01_input_alignments/OG0016509_disco_tree1_aligned_trim.faa	0.106859024668103
13_distribution_divergence/01_input_alignments/OG0013156_disco_tree1_aligned_trim.faa	0.106866312367114
13_distribution_divergence/01_input_alignments/OG0007506_disco_tree1_aligned_trim.faa	0.106869616566686
13_distribution_divergence/01_input_alignments/OG0013611_disco_tree1_aligned_trim.faa	0.106879513520421
13_distribution_divergence/01_input_alignments/OG0008471_disco_tree1_aligned_trim.faa	0.10689454431753
13_distribution_divergence/01_input_alignments/OG0016626_disco_tree1_aligned_trim.faa	0.106897175636589
13_distribution_divergence/01_input_alignments/OG0010226_disco_tree1_aligned_trim.faa	0.106906292362628
13_distribution_divergence/01_input_alignments/OG0003522_disco_tree1_aligned_trim.faa	0.106935709217337
13_distribution_divergence/01_input_alignments/OG0007247_disco_tree1_aligned_trim.faa	0.106952323766433
13_distribution_divergence/01_input_alignments/OG0011672_disco_tree1_aligned_trim.faa	0.106996822409892
13_distribution_divergence/01_input_alignments/OG0015467_disco_tree1_aligned_trim.faa	0.107009324452957
13_distribution_divergence/01_input_alignments/OG0000453_disco_tree2_aligned_trim.faa	0.107021224179998
13_distribution_divergence/01_input_alignments/OG0000200_disco_tree1_aligned_trim.faa	0.107028532572797
13_distribution_divergence/01_input_alignments/OG0005341_disco_tree1_aligned_trim.faa	0.107039354476973
13_distribution_divergence/01_input_alignments/OG0014414_disco_tree1_aligned_trim.faa	0.107049828659736
13_distribution_divergence/01_input_alignments/OG0004091_disco_tree1_aligned_trim.faa	0.10705258442718
13_distribution_divergence/01_input_alignments/OG0007846_disco_tree1_aligned_trim.faa	0.107069920579026
13_distribution_divergence/01_input_alignments/OG0012503_disco_tree1_aligned_trim.faa	0.107083741661695
13_distribution_divergence/01_input_alignments/OG0016224_disco_tree1_aligned_trim.faa	0.107085233417423
13_distribution_divergence/01_input_alignments/OG0004001_disco_tree1_aligned_trim.faa	0.107118705769785
13_distribution_divergence/01_input_alignments/OG0005073_disco_tree1_aligned_trim.faa	0.107124890185075
13_distribution_divergence/01_input_alignments/OG0007265_disco_tree1_aligned_trim.faa	0.107137353089901
13_distribution_divergence/01_input_alignments/OG0005068_disco_tree1_aligned_trim.faa	0.107138928270504
13_distribution_divergence/01_input_alignments/OG0013087_disco_tree1_aligned_trim.faa	0.10714354943071
13_distribution_divergence/01_input_alignments/OG0010577_disco_tree1_aligned_trim.faa	0.107185803189915
13_distribution_divergence/01_input_alignments/OG0008448_disco_tree1_aligned_trim.faa	0.107248242439859
13_distribution_divergence/01_input_alignments/OG0013414_disco_tree1_aligned_trim.faa	0.107251836250839
13_distribution_divergence/01_input_alignments/OG0012007_disco_tree1_aligned_trim.faa	0.107281723389154
13_distribution_divergence/01_input_alignments/OG0009031_disco_tree1_aligned_trim.faa	0.107288516690524
13_distribution_divergence/01_input_alignments/OG0005526_disco_tree1_aligned_trim.faa	0.107311364686077
13_distribution_divergence/01_input_alignments/OG0011368_disco_tree1_aligned_trim.faa	0.107317144525535
13_distribution_divergence/01_input_alignments/OG0012609_disco_tree1_aligned_trim.faa	0.107321302296954
13_distribution_divergence/01_input_alignments/OG0007128_disco_tree1_aligned_trim.faa	0.107323844520663
13_distribution_divergence/01_input_alignments/OG0003443_disco_tree1_aligned_trim.faa	0.107334630111639
13_distribution_divergence/01_input_alignments/OG0005037_disco_tree1_aligned_trim.faa	0.107338143370187
13_distribution_divergence/01_input_alignments/OG0011552_disco_tree1_aligned_trim.faa	0.107360897957026
13_distribution_divergence/01_input_alignments/OG0002868_disco_tree1_aligned_trim.faa	0.107378701355982
13_distribution_divergence/01_input_alignments/OG0007417_disco_tree1_aligned_trim.faa	0.107395577820352
13_distribution_divergence/01_input_alignments/OG0002418_disco_tree1_aligned_trim.faa	0.107457704364165
13_distribution_divergence/01_input_alignments/OG0010989_disco_tree1_aligned_trim.faa	0.10752752117975
13_distribution_divergence/01_input_alignments/OG0010366_disco_tree1_aligned_trim.faa	0.107547716230408
13_distribution_divergence/01_input_alignments/OG0003750_disco_tree1_aligned_trim.faa	0.107566423655839
13_distribution_divergence/01_input_alignments/OG0012508_disco_tree1_aligned_trim.faa	0.107572476721279
13_distribution_divergence/01_input_alignments/OG0009189_disco_tree1_aligned_trim.faa	0.107577053345205
13_distribution_divergence/01_input_alignments/OG0007711_disco_tree1_aligned_trim.faa	0.107578662015693
13_distribution_divergence/01_input_alignments/OG0013222_disco_tree1_aligned_trim.faa	0.107586456790183
13_distribution_divergence/01_input_alignments/OG0011410_disco_tree1_aligned_trim.faa	0.107587830380322
13_distribution_divergence/01_input_alignments/OG0005948_disco_tree1_aligned_trim.faa	0.107606594731013
13_distribution_divergence/01_input_alignments/OG0005199_disco_tree1_aligned_trim.faa	0.107618190705855
13_distribution_divergence/01_input_alignments/OG0009935_disco_tree1_aligned_trim.faa	0.107624549019297
13_distribution_divergence/01_input_alignments/OG0005480_disco_tree1_aligned_trim.faa	0.107663522469555
13_distribution_divergence/01_input_alignments/OG0006364_disco_tree1_aligned_trim.faa	0.10766446552378
13_distribution_divergence/01_input_alignments/OG0008246_disco_tree1_aligned_trim.faa	0.107671210842749
13_distribution_divergence/01_input_alignments/OG0002718_disco_tree1_aligned_trim.faa	0.107684206911522
13_distribution_divergence/01_input_alignments/OG0008801_disco_tree1_aligned_trim.faa	0.107686891903137
13_distribution_divergence/01_input_alignments/OG0013457_disco_tree1_aligned_trim.faa	0.107692189089948
13_distribution_divergence/01_input_alignments/OG0004220_disco_tree1_aligned_trim.faa	0.107695409873176
13_distribution_divergence/01_input_alignments/OG0002719_disco_tree1_aligned_trim.faa	0.107703963453244
13_distribution_divergence/01_input_alignments/OG0006572_disco_tree1_aligned_trim.faa	0.107725109605656
13_distribution_divergence/01_input_alignments/OG0010601_disco_tree1_aligned_trim.faa	0.107745853343164
13_distribution_divergence/01_input_alignments/OG0001149_disco_tree2_aligned_trim.faa	0.107747634808564
13_distribution_divergence/01_input_alignments/OG0011377_disco_tree1_aligned_trim.faa	0.10775666291652
13_distribution_divergence/01_input_alignments/OG0007112_disco_tree1_aligned_trim.faa	0.107758807234057
13_distribution_divergence/01_input_alignments/OG0013544_disco_tree1_aligned_trim.faa	0.107789626820109
13_distribution_divergence/01_input_alignments/OG0012379_disco_tree1_aligned_trim.faa	0.107812775683476
13_distribution_divergence/01_input_alignments/OG0013049_disco_tree1_aligned_trim.faa	0.107838104442675
13_distribution_divergence/01_input_alignments/OG0013936_disco_tree1_aligned_trim.faa	0.107856860303081
13_distribution_divergence/01_input_alignments/OG0015674_disco_tree1_aligned_trim.faa	0.107878413434427
13_distribution_divergence/01_input_alignments/OG0006500_disco_tree1_aligned_trim.faa	0.107883056398043
13_distribution_divergence/01_input_alignments/OG0010590_disco_tree1_aligned_trim.faa	0.107910793605307
13_distribution_divergence/01_input_alignments/OG0008345_disco_tree1_aligned_trim.faa	0.107911411075938
13_distribution_divergence/01_input_alignments/OG0004909_disco_tree1_aligned_trim.faa	0.107919026468776
13_distribution_divergence/01_input_alignments/OG0005803_disco_tree1_aligned_trim.faa	0.107945974210123
13_distribution_divergence/01_input_alignments/OG0009978_disco_tree1_aligned_trim.faa	0.107955300848386
13_distribution_divergence/01_input_alignments/OG0012526_disco_tree1_aligned_trim.faa	0.107967767234356
13_distribution_divergence/01_input_alignments/OG0010666_disco_tree1_aligned_trim.faa	0.107976096229201
13_distribution_divergence/01_input_alignments/OG0011518_disco_tree1_aligned_trim.faa	0.108007291786893
13_distribution_divergence/01_input_alignments/OG0006613_disco_tree1_aligned_trim.faa	0.10801612699368
13_distribution_divergence/01_input_alignments/OG0013797_disco_tree1_aligned_trim.faa	0.108017284411435
13_distribution_divergence/01_input_alignments/OG0008570_disco_tree1_aligned_trim.faa	0.10803629149257
13_distribution_divergence/01_input_alignments/OG0010564_disco_tree1_aligned_trim.faa	0.10804195721008
13_distribution_divergence/01_input_alignments/OG0005410_disco_tree1_aligned_trim.faa	0.108054258759664
13_distribution_divergence/01_input_alignments/OG0005227_disco_tree1_aligned_trim.faa	0.108081523033426
13_distribution_divergence/01_input_alignments/OG0011369_disco_tree1_aligned_trim.faa	0.108103919406145
13_distribution_divergence/01_input_alignments/OG0008392_disco_tree1_aligned_trim.faa	0.108121850904643
13_distribution_divergence/01_input_alignments/OG0001478_disco_tree1_aligned_trim.faa	0.108122211639178
13_distribution_divergence/01_input_alignments/OG0003530_disco_tree1_aligned_trim.faa	0.10813154906626
13_distribution_divergence/01_input_alignments/OG0007366_disco_tree1_aligned_trim.faa	0.108153090506609
13_distribution_divergence/01_input_alignments/OG0008530_disco_tree1_aligned_trim.faa	0.108153399520049
13_distribution_divergence/01_input_alignments/OG0000004_disco_tree3_aligned_trim.faa	0.10815730783858
13_distribution_divergence/01_input_alignments/OG0007311_disco_tree1_aligned_trim.faa	0.108176681557767
13_distribution_divergence/01_input_alignments/OG0003709_disco_tree1_aligned_trim.faa	0.108198047364745
13_distribution_divergence/01_input_alignments/OG0000564_disco_tree2_aligned_trim.faa	0.108227108330081
13_distribution_divergence/01_input_alignments/OG0000984_disco_tree2_aligned_trim.faa	0.108229749777871
13_distribution_divergence/01_input_alignments/OG0012841_disco_tree1_aligned_trim.faa	0.108253231337586
13_distribution_divergence/01_input_alignments/OG0008600_disco_tree1_aligned_trim.faa	0.108315932423994
13_distribution_divergence/01_input_alignments/OG0008259_disco_tree1_aligned_trim.faa	0.108324539206929
13_distribution_divergence/01_input_alignments/OG0000141_disco_tree2_aligned_trim.faa	0.108336060184822
13_distribution_divergence/01_input_alignments/OG0003556_disco_tree1_aligned_trim.faa	0.108342507368292
13_distribution_divergence/01_input_alignments/OG0012108_disco_tree1_aligned_trim.faa	0.108374728405044
13_distribution_divergence/01_input_alignments/OG0004094_disco_tree1_aligned_trim.faa	0.108406027634334
13_distribution_divergence/01_input_alignments/OG0013128_disco_tree1_aligned_trim.faa	0.108435077908633
13_distribution_divergence/01_input_alignments/OG0009745_disco_tree1_aligned_trim.faa	0.108445939341489
13_distribution_divergence/01_input_alignments/OG0013269_disco_tree1_aligned_trim.faa	0.108449921945671
13_distribution_divergence/01_input_alignments/OG0002941_disco_tree1_aligned_trim.faa	0.108473404836448
13_distribution_divergence/01_input_alignments/OG0000673_disco_tree1_aligned_trim.faa	0.108480523730311
13_distribution_divergence/01_input_alignments/OG0001712_disco_tree1_aligned_trim.faa	0.108484753175058
13_distribution_divergence/01_input_alignments/OG0008792_disco_tree1_aligned_trim.faa	0.108494093645782
13_distribution_divergence/01_input_alignments/OG0011126_disco_tree1_aligned_trim.faa	0.108496885291578
13_distribution_divergence/01_input_alignments/OG0007968_disco_tree1_aligned_trim.faa	0.108514750937861
13_distribution_divergence/01_input_alignments/OG0015554_disco_tree1_aligned_trim.faa	0.108533060474369
13_distribution_divergence/01_input_alignments/OG0015048_disco_tree1_aligned_trim.faa	0.108568691778689
13_distribution_divergence/01_input_alignments/OG0011408_disco_tree1_aligned_trim.faa	0.108631702131564
13_distribution_divergence/01_input_alignments/OG0010759_disco_tree1_aligned_trim.faa	0.108634734565074
13_distribution_divergence/01_input_alignments/OG0010257_disco_tree1_aligned_trim.faa	0.108647021622806
13_distribution_divergence/01_input_alignments/OG0005931_disco_tree1_aligned_trim.faa	0.108656185952283
13_distribution_divergence/01_input_alignments/OG0012240_disco_tree1_aligned_trim.faa	0.108698894497043
13_distribution_divergence/01_input_alignments/OG0011497_disco_tree1_aligned_trim.faa	0.108717505403504
13_distribution_divergence/01_input_alignments/OG0007943_disco_tree1_aligned_trim.faa	0.108719077667571
13_distribution_divergence/01_input_alignments/OG0011217_disco_tree1_aligned_trim.faa	0.108729805700916
13_distribution_divergence/01_input_alignments/OG0013666_disco_tree1_aligned_trim.faa	0.108758956401365
13_distribution_divergence/01_input_alignments/OG0013935_disco_tree1_aligned_trim.faa	0.10876880438695
13_distribution_divergence/01_input_alignments/OG0006519_disco_tree1_aligned_trim.faa	0.108830831439675
13_distribution_divergence/01_input_alignments/OG0000798_disco_tree1_aligned_trim.faa	0.108847438852349
13_distribution_divergence/01_input_alignments/OG0000087_disco_tree2_aligned_trim.faa	0.108854716385245
13_distribution_divergence/01_input_alignments/OG0000000_disco_tree38_aligned_trim.faa	0.108868659987067
13_distribution_divergence/01_input_alignments/OG0006466_disco_tree1_aligned_trim.faa	0.108887444297407
13_distribution_divergence/01_input_alignments/OG0011068_disco_tree1_aligned_trim.faa	0.108915621348172
13_distribution_divergence/01_input_alignments/OG0002672_disco_tree1_aligned_trim.faa	0.108916515688968
13_distribution_divergence/01_input_alignments/OG0000760_disco_tree2_aligned_trim.faa	0.108930598310312
13_distribution_divergence/01_input_alignments/OG0009075_disco_tree1_aligned_trim.faa	0.108944083453023
13_distribution_divergence/01_input_alignments/OG0013213_disco_tree1_aligned_trim.faa	0.108950909590473
13_distribution_divergence/01_input_alignments/OG0006187_disco_tree1_aligned_trim.faa	0.108951826659331
13_distribution_divergence/01_input_alignments/OG0009647_disco_tree1_aligned_trim.faa	0.108955031311759
13_distribution_divergence/01_input_alignments/OG0009527_disco_tree1_aligned_trim.faa	0.108970492926302
13_distribution_divergence/01_input_alignments/OG0011592_disco_tree1_aligned_trim.faa	0.109006207266793
13_distribution_divergence/01_input_alignments/OG0009611_disco_tree1_aligned_trim.faa	0.109059117587494
13_distribution_divergence/01_input_alignments/OG0009952_disco_tree1_aligned_trim.faa	0.109072412691102
13_distribution_divergence/01_input_alignments/OG0012410_disco_tree1_aligned_trim.faa	0.109084529888406
13_distribution_divergence/01_input_alignments/OG0000000_disco_tree7_aligned_trim.faa	0.109103803034783
13_distribution_divergence/01_input_alignments/OG0002275_disco_tree1_aligned_trim.faa	0.109140963303097
13_distribution_divergence/01_input_alignments/OG0009120_disco_tree1_aligned_trim.faa	0.109212911522191
13_distribution_divergence/01_input_alignments/OG0004184_disco_tree1_aligned_trim.faa	0.109242612661597
13_distribution_divergence/01_input_alignments/OG0015861_disco_tree1_aligned_trim.faa	0.109270002397718
13_distribution_divergence/01_input_alignments/OG0012751_disco_tree1_aligned_trim.faa	0.109272764959993
13_distribution_divergence/01_input_alignments/OG0009891_disco_tree1_aligned_trim.faa	0.109290436446104
13_distribution_divergence/01_input_alignments/OG0006698_disco_tree1_aligned_trim.faa	0.109305337903546
13_distribution_divergence/01_input_alignments/OG0009948_disco_tree1_aligned_trim.faa	0.10930574777942
13_distribution_divergence/01_input_alignments/OG0011180_disco_tree1_aligned_trim.faa	0.10935931174585
13_distribution_divergence/01_input_alignments/OG0003344_disco_tree1_aligned_trim.faa	0.109392858504735
13_distribution_divergence/01_input_alignments/OG0003966_disco_tree1_aligned_trim.faa	0.109393803626994
13_distribution_divergence/01_input_alignments/OG0013735_disco_tree1_aligned_trim.faa	0.109395833728243
13_distribution_divergence/01_input_alignments/OG0007273_disco_tree1_aligned_trim.faa	0.109432379475388
13_distribution_divergence/01_input_alignments/OG0006314_disco_tree1_aligned_trim.faa	0.109463091336185
13_distribution_divergence/01_input_alignments/OG0013139_disco_tree1_aligned_trim.faa	0.109482462779498
13_distribution_divergence/01_input_alignments/OG0002673_disco_tree1_aligned_trim.faa	0.109515598713706
13_distribution_divergence/01_input_alignments/OG0002860_disco_tree1_aligned_trim.faa	0.109517340367324
13_distribution_divergence/01_input_alignments/OG0000813_disco_tree2_aligned_trim.faa	0.109527622647765
13_distribution_divergence/01_input_alignments/OG0008137_disco_tree1_aligned_trim.faa	0.1095347192774
13_distribution_divergence/01_input_alignments/OG0016110_disco_tree1_aligned_trim.faa	0.109535223683213
13_distribution_divergence/01_input_alignments/OG0011302_disco_tree1_aligned_trim.faa	0.109545038107174
13_distribution_divergence/01_input_alignments/OG0012136_disco_tree1_aligned_trim.faa	0.109569870782909
13_distribution_divergence/01_input_alignments/OG0007917_disco_tree1_aligned_trim.faa	0.109574122478997
13_distribution_divergence/01_input_alignments/OG0002252_disco_tree1_aligned_trim.faa	0.109618599695849
13_distribution_divergence/01_input_alignments/OG0007423_disco_tree1_aligned_trim.faa	0.109646194212183
13_distribution_divergence/01_input_alignments/OG0009874_disco_tree1_aligned_trim.faa	0.109651193048316
13_distribution_divergence/01_input_alignments/OG0011388_disco_tree1_aligned_trim.faa	0.109657593831129
13_distribution_divergence/01_input_alignments/OG0010293_disco_tree1_aligned_trim.faa	0.109663773259278
13_distribution_divergence/01_input_alignments/OG0000734_disco_tree1_aligned_trim.faa	0.109668174965965
13_distribution_divergence/01_input_alignments/OG0003565_disco_tree1_aligned_trim.faa	0.10967380402073
13_distribution_divergence/01_input_alignments/OG0005999_disco_tree1_aligned_trim.faa	0.10972747218209
13_distribution_divergence/01_input_alignments/OG0011060_disco_tree1_aligned_trim.faa	0.109733168707354
13_distribution_divergence/01_input_alignments/OG0000125_disco_tree2_aligned_trim.faa	0.109734087544862
13_distribution_divergence/01_input_alignments/OG0001677_disco_tree1_aligned_trim.faa	0.109772488477478
13_distribution_divergence/01_input_alignments/OG0003692_disco_tree1_aligned_trim.faa	0.10980627818125
13_distribution_divergence/01_input_alignments/OG0012176_disco_tree1_aligned_trim.faa	0.109828651802298
13_distribution_divergence/01_input_alignments/OG0007140_disco_tree1_aligned_trim.faa	0.10984123866864
13_distribution_divergence/01_input_alignments/OG0000666_disco_tree1_aligned_trim.faa	0.109841691236294
13_distribution_divergence/01_input_alignments/OG0007470_disco_tree1_aligned_trim.faa	0.109890766284914
13_distribution_divergence/01_input_alignments/OG0006883_disco_tree1_aligned_trim.faa	0.109905776405268
