gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Mjav_XP.036847034.1	OG33:foxB2	98.0	foxB2	21.0
Oana_XP.001508095.2	OG33:foxB2	98.0	foxB2	51.0
Mang_XP.045737891.1	OG33:foxB2	98.0	foxB2	21.0
Drot_XP.053776114.1	OG33:foxB2	98.0	foxB2	21.0
Dnov_XP.023440163.2	OG33:foxB2	98.0	foxB2	22.0
Opri_XP.058513381.1	OG33:foxB2	98.0	foxB2	48.0
Ttru_XP.019789709.1	OG33:foxB2	98.0	foxB2	21.0
Cdid_XP.037654560.1	OG33:foxB2	98.0	foxB2	21.0
Tman_XP.023593539.1	OG33:foxB2	98.0	foxB2	100.0
Amel_XP.034502902.1	OG33:foxB2	98.0	foxB2	21.0
Bmus_XP.036712759.1	OG33:foxB2	98.0	foxB2	21.0
Clup_XP.038381543.1	OG33:foxB2	98.0	foxB2	21.0
Emax_XP.049751166.1	OG33:foxB2	98.0	foxB2	18.0
Hsap_NP.001013757.1	OG33:foxB2	98.0	foxB2	18.0
Rfer_XP.032978089.1	OG33:foxB2	98.0	foxB2	21.0
Hamp_XP.057580851.1	OG33:foxB2	98.0	foxB2	21.0
Oafe_XP.007936768.1	OG33:foxB2	98.0	foxB2	93.0
Ptig_XP.042819403.1	OG33:foxB2	98.0	foxB2	21.0
Oana_XP.001518148.2	OG34:foxB1	83.0	foxB1	83.0
Clup_XP.038436513.1	OG34:foxB1	83.0	foxB1	16.0
Shar_XP.003755656.2	OG34:foxB1	83.0	foxB1	6.0
Ttru_XP.033708504.1	OG34:foxB1	83.0	foxB1	7.0
Mjav_XP.017523883.1	OG34:foxB1	83.0	foxB1	6.0
Casi_XP.006831648.1	OG34:foxB1	83.0	foxB1	93.0
Rfer_XP.032964940.1	OG34:foxB1	83.0	foxB1	7.0
Tman_XP.004374676.1	OG34:foxB1	83.0	foxB1	96.0
Hsap_NP.036314.2	OG34:foxB1	83.0	foxB1	7.0
Amel_XP.034516791.1	OG34:foxB1	83.0	foxB1	16.0
Pgig_XP.039720931.1	OG34:foxB1	83.0	foxB1	7.0
Cdro_XP.031308829.1	OG34:foxB1	83.0	foxB1	5.0
Opri_XP.004578087.1	OG34:foxB1	83.0	foxB1	19.0
Mang_XP.045755904.1	OG34:foxB1	83.0	foxB1	16.0
Cimi_XP.017387405.1	OG34:foxB1	83.0	foxB1	7.0
Dnov_XP.012376939.1	OG34:foxB1	83.0	foxB1	16.0
Equa_XP.046508174.1	OG34:foxB1	83.0	foxB1	7.0
Mdom_XP.001365592.1	OG34:foxB1	83.0	foxB1	6.0
Scar_XP.047396474.1	OG34:foxB1	83.0	foxB1	16.0
Emax_XP.049708649.1	OG34:foxB1	83.0	foxB1	7.0
Bmus_XP.036700853.1	OG34:foxB1	83.0	foxB1	7.0
Oafe_XP.007956505.1	OG34:foxB1	83.0	foxB1	7.0
Bbub_XP.006043154.1	OG34:foxB1	83.0	foxB1	5.0
Ggal_XP.004943811.1	OG34:foxB1	83.0	foxB1	6.0
Cpor_XP.013000887.1	OG34:foxB1	83.0	foxB1	5.0
Ptig_XP.042843621.1	OG34:foxB1	83.0	foxB1	16.0
Mmus_NP.071773.2	OG34:foxB1	83.0	foxB1	7.0
Csim_XP.004421699.1	OG34:foxB1	83.0	foxB1	7.0
Hamp_XP.057575814.1	OG34:foxB1	83.0	foxB1	7.0
Lcat_XP.045411390.1	OG34:foxB1	83.0	foxB1	5.0
Cdid_XP.037691321.1	OG34:foxB1	83.0	foxB1	16.0
Drot_XP.024424310.1	OG34:foxB1	83.0	foxB1	7.0
Pafr_XP.047625395.1	OG34:foxB1	83.0	foxB1	5.0
Oana_XP.028925820.1	OG35:hnf3b	99.0	hnf3b	99.0
Mdom_XP.001382097.1	OG35:hnf3b	99.0	hnf3b	98.0
Clup_XP.038427348.1	OG35:hnf3b	99.0	hnf3b	49.0
Amel_XP.002924170.1	OG35:hnf3b	99.0	hnf3b	49.0
Cimi_XP.017396970.1	OG35:hnf3b	99.0	hnf3b	79.0
Mjav_XP.036878344.1	OG35:hnf3b	99.0	hnf3b	49.0
Ttru_XP.019783169.2	OG35:hnf3b	99.0	hnf3b	46.0
Mang_XP.045739756.1	OG35:hnf3b	99.0	hnf3b	49.0
Shar_XP.003758186.1	OG35:hnf3b	99.0	hnf3b	98.0
Emax_XP.049725634.1	OG35:hnf3b	99.0	hnf3b	79.0
Scar_XP.047397766.1	OG35:hnf3b	99.0	hnf3b	63.0
Pgig_XP.039730271.1	OG35:hnf3b	99.0	hnf3b	49.0
Equa_XP.046535478.1	OG35:hnf3b	99.0	hnf3b	49.0
Hsap_NP.068556.2	OG35:hnf3b	99.0	hnf3b	79.0
Mmus_NP.001277994.1	OG35:hnf3b	99.0	hnf3b	79.0
Lcat_XP.045385044.1	OG35:hnf3b	99.0	hnf3b	79.0
Drot_XP.045050691.1	OG35:hnf3b	99.0	hnf3b	49.0
Cdid_XP.037668003.1	OG35:hnf3b	99.0	hnf3b	84.0
Tman_XP.004376477.1	OG35:hnf3b	99.0	hnf3b	87.0
Casi_XP.006860717.1	OG35:hnf3b	99.0	hnf3b	87.0
Oafe_XP.007948556.1	OG35:hnf3b	99.0	hnf3b	87.0
Pafr_XP.047627543.1	OG35:hnf3b	99.0	hnf3b	49.0
Hamp_XP.057558835.1	OG35:hnf3b	99.0	hnf3b	77.0
Dnov_XP.023439993.2	OG35:hnf3b	99.0	hnf3b	52.0
Bmus_XP.036681859.1	OG35:hnf3b	99.0	hnf3b	46.0
Rfer_XP.032950275.1	OG35:hnf3b	99.0	hnf3b	49.0
Cpor_XP.003476486.1	OG35:hnf3b	99.0	hnf3b	88.0
Opri_XP.004585707.2	OG35:hnf3b	99.0	hnf3b	88.0
Bbub_XP.044783908.1	OG35:hnf3b	99.0	hnf3b	41.0
Cdro_XP.031290193.1	OG35:hnf3b	99.0	hnf3b	83.0
Csim_XP.004442004.1	OG35:hnf3b	99.0	hnf3b	49.0
Ptig_XP.042835681.1	OG35:hnf3b	99.0	hnf3b	49.0
Ggal_XP.046794381.1	OG35:hnf3b	99.0	hnf3b	98.0
Oana_XP.028902569.1	OG36:foxE3	100.0	foxE3	100.0
Emax_XP.049731498.1	OG36:foxE3	100.0	foxE3	76.0
Hsap_NP.036318.1	OG36:foxE3	100.0	foxE3	76.0
Mang_XP.045751381.1	OG36:foxE3	100.0	foxE3	76.0
Hamp_XP.057562286.1	OG36:foxE3	100.0	foxE3	76.0
Drot_XP.053777352.1	OG36:foxE3	100.0	foxE3	76.0
Ttru_XP.033709174.1	OG36:foxE3	100.0	foxE3	76.0
Pafr_XP.047647470.1	OG36:foxE3	100.0	foxE3	76.0
Ptig_XP.042852491.1	OG36:foxE3	100.0	foxE3	76.0
Clup_XP.038413565.1	OG36:foxE3	100.0	foxE3	76.0
Rfer_XP.032971209.1	OG36:foxE3	100.0	foxE3	76.0
Bmus_XP.036690899.1	OG36:foxE3	100.0	foxE3	76.0
Pgig_XP.039712722.1	OG36:foxE3	100.0	foxE3	76.0
Bbub_XP.025144571.1	OG36:foxE3	100.0	foxE3	76.0
Cdro_XP.031321430.1	OG36:foxE3	100.0	foxE3	76.0
Tman_XP.023582802.1	OG36:foxE3	100.0	foxE3	100.0
Pgig_XP.039738800.1	OG36:foxE3	100.0	foxE3	76.0
Mmus_NP.056573.1	OG36:foxE3	100.0	foxE3	76.0
Mjav_XP.036877848.1	OG36:foxE3	100.0	foxE3	76.0
Casi_XP.006839917.1	OG36:foxE3	100.0	foxE3	100.0
Dnov_XP.058160703.1	OG36:foxE3	100.0	foxE3	99.0
Lcat_XP.045401422.1	OG36:foxE3	100.0	foxE3	76.0
Cimi_XP.017365578.1	OG36:foxE3	100.0	foxE3	76.0
Cdid_XP.037672792.1	OG36:foxE3	100.0	foxE3	76.0
Opri_XP.004598546.1	OG36:foxE3	100.0	foxE3	76.0
Scar_XP.047375686.1	OG36:foxE3	100.0	foxE3	76.0
Oana_XP.001516678.2	OG37:foxD4	100.0	foxD4	100.0
Pgig_XP.039744744.1	OG37:foxD4	100.0	foxD4	100.0
Hamp_XP.057576439.1	OG37:foxD4	100.0	foxD4	100.0
Pafr_XP.047625506.1	OG37:foxD4	100.0	foxD4	100.0
Hsap_NP.001119806.1	OG37:foxD4	100.0	foxD4	100.0
Emax_XP.049752498.1	OG37:foxD4	100.0	foxD4	100.0
Cdid_XP.037706680.1	OG37:foxD4	100.0	foxD4	100.0
Hsap_NP.954714.2	OG37:foxD4	100.0	foxD4	100.0
Rfer_XP.032979406.1	OG37:foxD4	100.0	foxD4	100.0
Ttru_XP.033714036.1	OG37:foxD4	100.0	foxD4	100.0
Ptig_XP.042820135.1	OG37:foxD4	100.0	foxD4	100.0
Cdro_XP.010998361.2	OG37:foxD4	100.0	foxD4	100.0
Mang_XP.045739597.1	OG37:foxD4	100.0	foxD4	100.0
Scar_XP.047380997.1	OG37:foxD4	100.0	foxD4	100.0
Drot_XP.053785855.1	OG37:foxD4	100.0	foxD4	100.0
Hsap_NP.001078945.1	OG37:foxD4	100.0	foxD4	100.0
Amel_XP.034503132.1	OG37:foxD4	100.0	foxD4	100.0
Oafe_XP.007954771.1	OG37:foxD4	100.0	foxD4	100.0
Equa_XP.046519849.1	OG37:foxD4	100.0	foxD4	100.0
Bbub_XP.025137372.3	OG37:foxD4	100.0	foxD4	100.0
Dnov_XP.023444807.2	OG37:foxD4	100.0	foxD4	100.0
Bmus_XP.036712053.1	OG37:foxD4	100.0	foxD4	100.0
Hsap_NP.036316.1	OG37:foxD4	100.0	foxD4	100.0
Opri_XP.004591937.2	OG37:foxD4	100.0	foxD4	100.0
Cimi_XP.017398902.1	OG37:foxD4	100.0	foxD4	100.0
Mdom_XP.001373972.1	OG37:foxD4	100.0	foxD4	100.0
Mmus_NP.032048.1	OG37:foxD4	100.0	foxD4	100.0
Hsap_NP.997188.2	OG37:foxD4	100.0	foxD4	100.0
Hsap_NP.954586.4	OG37:foxD4	100.0	foxD4	100.0
Csim_XP.014650927.1	OG37:foxD4	100.0	foxD4	100.0
Cpor_XP.013010584.1	OG37:foxD4	100.0	foxD4	100.0
Mjav_XP.036847234.1	OG37:foxD4	100.0	foxD4	100.0
Casi_XP.006863895.1	OG37:foxD4	100.0	foxD4	100.0
Mang_XP.045757341.1	OG38:NA	96.0	NA	NA
Clup_XP.038401447.1	OG38:NA	96.0	NA	NA
Amel_XP.019655962.1	OG38:NA	96.0	NA	NA
Clup_XP.038439326.1	OG38:NA	96.0	NA	NA
Ggal_NP.001382914.1	OG39:foxC1	100.0	foxC1	100.0
Cimi_XP.017353003.1	OG39:foxC1	100.0	foxC1	97.0
Oana_XP.028912285.1	OG39:foxC1	100.0	foxC1	97.0
Dnov_XP.058141148.1	OG39:foxC1	100.0	foxC1	99.0
Bbub_XP.025120521.1	OG39:foxC1	100.0	foxC1	97.0
Drot_XP.053776986.1	OG39:foxC1	100.0	foxC1	97.0
Rfer_XP.032971521.1	OG39:foxC1	100.0	foxC1	97.0
Mdom_XP.007488114.2	OG39:foxC1	100.0	foxC1	97.0
Casi_XP.006870626.1	OG39:foxC1	100.0	foxC1	100.0
Pafr_XP.047652737.1	OG39:foxC1	100.0	foxC1	97.0
Bmus_XP.036726614.1	OG39:foxC1	100.0	foxC1	97.0
Hamp_XP.057555406.1	OG39:foxC1	100.0	foxC1	97.0
Lcat_XP.045407522.1	OG39:foxC1	100.0	foxC1	97.0
Opri_XP.058524289.1	OG39:foxC1	100.0	foxC1	97.0
Cdid_XP.037699408.1	OG39:foxC1	100.0	foxC1	98.0
Hsap_NP.001444.2	OG39:foxC1	100.0	foxC1	97.0
Mjav_XP.036867643.1	OG39:foxC1	100.0	foxC1	97.0
Scar_XP.047413053.1	OG39:foxC1	100.0	foxC1	97.0
Cdro_XP.031291159.1	OG39:foxC1	100.0	foxC1	97.0
Mmus_NP.032618.2	OG39:foxC1	100.0	foxC1	97.0
Emax_XP.049738278.1	OG39:foxC1	100.0	foxC1	97.0
Oafe_XP.007933566.1	OG39:foxC1	100.0	foxC1	100.0
Mang_XP.045722432.1	OG39:foxC1	100.0	foxC1	97.0
Ttru_XP.019800382.2	OG39:foxC1	100.0	foxC1	97.0
Oana_XP.028909462.1	OG39:foxC1	100.0	foxC1	97.0
Equa_XP.046496475.1	OG39:foxC1	100.0	foxC1	97.0
Pgig_XP.039725399.1	OG39:foxC1	100.0	foxC1	97.0
Shar_XP.023352145.2	OG39:foxC1	100.0	foxC1	97.0
Ptig_XP.042841201.1	OG39:foxC1	100.0	foxC1	97.0
Amel_XP.034516093.1	OG39:foxC1	100.0	foxC1	97.0
Clup_XP.038439885.1	OG39:foxC1	100.0	foxC1	97.0
Scar_XP.047385678.1	OG40:foxC2	100.0	foxC2	100.0
Mjav_XP.036849635.1	OG40:foxC2	100.0	foxC2	81.0
Cdro_XP.031292483.1	OG40:foxC2	100.0	foxC2	10.0
Ttru_XP.033700545.1	OG40:foxC2	100.0	foxC2	10.0
Tman_XP.023588281.1	OG40:foxC2	100.0	foxC2	15.0
Csim_XP.004437101.1	OG40:foxC2	100.0	foxC2	81.0
Pafr_XP.047648754.1	OG40:foxC2	100.0	foxC2	10.0
Mjav_XP.036849634.1	OG40:foxC2	100.0	foxC2	81.0
Rfer_XP.032982997.1	OG40:foxC2	100.0	foxC2	18.0
Pgig_XP.039744659.1	OG40:foxC2	100.0	foxC2	18.0
Ggal_NP.001382975.1	OG40:foxC2	100.0	foxC2	18.0
Clup_XP.038394038.1	OG40:foxC2	100.0	foxC2	61.0
Opri_XP.058530600.1	OG40:foxC2	100.0	foxC2	10.0
Amel_XP.034495216.1	OG40:foxC2	100.0	foxC2	61.0
Bmus_XP.036688981.1	OG40:foxC2	100.0	foxC2	10.0
Lcat_XP.045389072.1	OG40:foxC2	100.0	foxC2	18.0
Cpor_XP.005008627.1	OG40:foxC2	100.0	foxC2	61.0
Mmus_NP.038547.2	OG40:foxC2	100.0	foxC2	10.0
Oafe_XP.007937406.1	OG40:foxC2	100.0	foxC2	100.0
Cdid_XP.037671788.1	OG40:foxC2	100.0	foxC2	10.0
Bbub_XP.006080917.3	OG40:foxC2	100.0	foxC2	10.0
Emax_XP.049720645.1	OG40:foxC2	100.0	foxC2	18.0
Rfer_XP.032982975.1	OG40:foxC2	100.0	foxC2	18.0
Equa_XP.046539000.1	OG40:foxC2	100.0	foxC2	65.0
Ptig_XP.042825379.1	OG40:foxC2	100.0	foxC2	61.0
Mang_XP.045746247.1	OG40:foxC2	100.0	foxC2	61.0
Cimi_XP.017399160.1	OG40:foxC2	100.0	foxC2	18.0
Drot_XP.053772216.1	OG40:foxC2	100.0	foxC2	18.0
Hsap_NP.005242.1	OG40:foxC2	100.0	foxC2	18.0
Hamp_XP.057568935.1	OG40:foxC2	100.0	foxC2	10.0
Mdom_XP.001365891.1	OG40:foxC2	100.0	foxC2	18.0
Dnov_XP.004450287.3	OG40:foxC2	100.0	foxC2	10.0
Casi_XP.006860181.1	OG40:foxC2	100.0	foxC2	56.0
Oana_XP.039769457.1	OG40:foxC2	100.0	foxC2	18.0
Shar_XP.031806033.1	OG40:foxC2	100.0	foxC2	18.0
Oana_XP.028921129.1	OG41:hnf3g	100.0	hnf3g	100.0
Hsap_NP.004488.2	OG41:hnf3g	100.0	hnf3g	26.0
Pafr_XP.047645608.1	OG41:hnf3g	100.0	hnf3g	66.0
Ptig_XP.042825317.1	OG41:hnf3g	100.0	hnf3g	28.0
Mjav_XP.017507570.1	OG41:hnf3g	100.0	hnf3g	66.0
Mmus_NP.032286.1	OG41:hnf3g	100.0	hnf3g	98.0
Casi_XP.006871384.1	OG41:hnf3g	100.0	hnf3g	100.0
Shar_XP.031817519.1	OG41:hnf3g	100.0	hnf3g	100.0
Oafe_XP.007941248.1	OG41:hnf3g	100.0	hnf3g	100.0
Ttru_XP.033701564.1	OG41:hnf3g	100.0	hnf3g	66.0
Mang_XP.045746361.1	OG41:hnf3g	100.0	hnf3g	40.0
Clup_XP.038384456.1	OG41:hnf3g	100.0	hnf3g	26.0
Opri_XP.004597990.1	OG41:hnf3g	100.0	hnf3g	100.0
Hamp_XP.057566925.1	OG41:hnf3g	100.0	hnf3g	66.0
Rfer_XP.032982943.1	OG41:hnf3g	100.0	hnf3g	66.0
Dnov_XP.004481594.1	OG41:hnf3g	100.0	hnf3g	100.0
Emax_XP.049757192.1	OG41:hnf3g	100.0	hnf3g	26.0
Pgig_XP.039722184.1	OG41:hnf3g	100.0	hnf3g	99.0
Tman_XP.004381648.1	OG41:hnf3g	100.0	hnf3g	100.0
Mdom_XP.001364242.1	OG41:hnf3g	100.0	hnf3g	100.0
Bmus_XP.036689576.1	OG41:hnf3g	100.0	hnf3g	66.0
Equa_XP.046539522.1	OG41:hnf3g	100.0	hnf3g	96.0
Bbub_XP.025125137.1	OG41:hnf3g	100.0	hnf3g	66.0
Csim_XP.004440228.1	OG41:hnf3g	100.0	hnf3g	84.0
Cimi_XP.017358010.1	OG41:hnf3g	100.0	hnf3g	26.0
Scar_XP.047384662.1	OG41:hnf3g	100.0	hnf3g	26.0
Cdid_XP.037675543.1	OG41:hnf3g	100.0	hnf3g	100.0
Lcat_XP.045387339.1	OG41:hnf3g	100.0	hnf3g	26.0
Cdro_XP.010985920.2	OG41:hnf3g	100.0	hnf3g	66.0
Cpor_XP.003464639.1	OG41:hnf3g	100.0	hnf3g	66.0
Amel_XP.002928546.3	OG41:hnf3g	100.0	hnf3g	40.0
Drot_XP.024425331.1	OG41:hnf3g	100.0	hnf3g	66.0
Ggal_XP.025006986.1	OG42:hnf3a	99.0	hnf3a	99.0
Pafr_XP.047652638.1	OG42:hnf3a	99.0	hnf3a	55.0
Emax_XP.049755462.1	OG42:hnf3a	99.0	hnf3a	19.0
Cimi_XP.017386340.1	OG42:hnf3a	99.0	hnf3a	19.0
Csim_XP.004436444.1	OG42:hnf3a	99.0	hnf3a	98.0
Cpor_XP.013010026.1	OG42:hnf3a	99.0	hnf3a	31.0
Ttru_XP.004326816.1	OG42:hnf3a	99.0	hnf3a	55.0
Lcat_XP.045424245.1	OG42:hnf3a	99.0	hnf3a	31.0
Scar_XP.047398474.1	OG42:hnf3a	99.0	hnf3a	31.0
Mjav_XP.017504124.1	OG42:hnf3a	99.0	hnf3a	98.0
Mang_XP.045757926.1	OG42:hnf3a	99.0	hnf3a	98.0
Mmus_XP.017170451.1	OG42:hnf3a	99.0	hnf3a	18.0
Casi_XP.006835393.1	OG42:hnf3a	99.0	hnf3a	39.0
Dnov_XP.004453895.1	OG42:hnf3a	99.0	hnf3a	26.0
Cdro_XP.010982088.2	OG42:hnf3a	99.0	hnf3a	55.0
Clup_XP.038400478.1	OG42:hnf3a	99.0	hnf3a	98.0
Hsap_NP.004487.2	OG42:hnf3a	99.0	hnf3a	19.0
Ptig_XP.042845515.1	OG42:hnf3a	99.0	hnf3a	98.0
Pgig_XP.039712440.1	OG42:hnf3a	99.0	hnf3a	98.0
Shar_XP.003756460.3	OG42:hnf3a	99.0	hnf3a	99.0
Amel_XP.019662027.2	OG42:hnf3a	99.0	hnf3a	98.0
Oafe_XP.007936759.1	OG42:hnf3a	99.0	hnf3a	55.0
Hamp_XP.057579078.1	OG42:hnf3a	99.0	hnf3a	55.0
Bbub_XP.006074313.1	OG42:hnf3a	99.0	hnf3a	98.0
Equa_XP.046511415.1	OG42:hnf3a	99.0	hnf3a	98.0
Tman_XP.004376553.1	OG42:hnf3a	99.0	hnf3a	95.0
Rfer_XP.032965023.1	OG42:hnf3a	99.0	hnf3a	98.0
Drot_XP.053783670.1	OG42:hnf3a	99.0	hnf3a	98.0
Opri_XP.004584835.2	OG42:hnf3a	99.0	hnf3a	37.0
Mdom_XP.003339496.3	OG42:hnf3a	99.0	hnf3a	99.0
Cdid_XP.037690784.1	OG42:hnf3a	99.0	hnf3a	26.0
Bmus_XP.036697173.1	OG42:hnf3a	99.0	hnf3a	55.0
Oana_XP.028934365.1	OG42:hnf3a	99.0	hnf3a	99.0
Shar_XP.031825225.1	OG43:foxE1	95.0	foxE1	95.0
Casi_XP.006863203.1	OG43:foxE1	95.0	foxE1	100.0
Ggal_XP.040561338.1	OG43:foxE1	95.0	foxE1	95.0
Oana_XP.007660203.2	OG43:foxE1	95.0	foxE1	95.0
Mdom_XP.001372714.1	OG43:foxE1	95.0	foxE1	95.0
Shar_XP.031824414.1	OG43:foxE1	95.0	foxE1	95.0
Mang_XP.045737945.1	OG43:foxE1	95.0	foxE1	97.0
Hamp_XP.057576142.1	OG43:foxE1	95.0	foxE1	97.0
Lcat_XP.045418451.1	OG43:foxE1	95.0	foxE1	97.0
Equa_XP.046500267.1	OG43:foxE1	95.0	foxE1	97.0
Hsap_NP.004464.2	OG43:foxE1	95.0	foxE1	97.0
Amel_XP.019650476.2	OG43:foxE1	95.0	foxE1	97.0
Csim_XP.004423293.1	OG43:foxE1	95.0	foxE1	97.0
Drot_XP.053778384.1	OG43:foxE1	95.0	foxE1	97.0
Cimi_XP.017383334.1	OG43:foxE1	95.0	foxE1	97.0
Cdro_XP.031305931.1	OG43:foxE1	95.0	foxE1	97.0
Rfer_XP.032978155.1	OG43:foxE1	95.0	foxE1	97.0
Bbub_XP.006080990.4	OG43:foxE1	95.0	foxE1	97.0
Cdid_XP.037654444.1	OG43:foxE1	95.0	foxE1	100.0
Ttru_XP.019804445.2	OG43:foxE1	95.0	foxE1	97.0
Dnov_XP.004454020.1	OG43:foxE1	95.0	foxE1	97.0
Clup_XP.038408835.1	OG43:foxE1	95.0	foxE1	97.0
Pafr_XP.047623959.1	OG43:foxE1	95.0	foxE1	97.0
Opri_XP.004581237.3	OG43:foxE1	95.0	foxE1	97.0
Scar_XP.047379621.1	OG43:foxE1	95.0	foxE1	97.0
Pgig_XP.039711385.1	OG43:foxE1	95.0	foxE1	97.0
Mmus_NP.899121.1	OG43:foxE1	95.0	foxE1	97.0
Emax_XP.049752918.1	OG43:foxE1	95.0	foxE1	97.0
Bmus_XP.036710285.1	OG43:foxE1	95.0	foxE1	97.0
Ptig_XP.042821250.1	OG43:foxE1	95.0	foxE1	97.0
Mjav_XP.036860072.1	OG43:foxE1	95.0	foxE1	97.0
Ggal_NP.990282.3	OG44:foxD3	100.0	foxD3	100.0
Drot_XP.053776629.1	OG44:foxD3	100.0	foxD3	73.0
Cdro_XP.031321142.1	OG44:foxD3	100.0	foxD3	73.0
Ttru_XP.019774777.1	OG44:foxD3	100.0	foxD3	73.0
Oana_XP.007663453.2	OG44:foxD3	100.0	foxD3	94.0
Amel_XP.034509500.1	OG44:foxD3	100.0	foxD3	73.0
Clup_XP.038391469.1	OG44:foxD3	100.0	foxD3	91.0
Cdid_XP.037682960.1	OG44:foxD3	100.0	foxD3	93.0
Mmus_NP.034555.3	OG44:foxD3	100.0	foxD3	91.0
Cimi_XP.017397049.1	OG44:foxD3	100.0	foxD3	75.0
Casi_XP.006862529.1	OG44:foxD3	100.0	foxD3	98.0
Emax_XP.049731927.1	OG44:foxD3	100.0	foxD3	75.0
Ptig_XP.042852934.1	OG44:foxD3	100.0	foxD3	73.0
Scar_XP.047371747.1	OG44:foxD3	100.0	foxD3	91.0
Bmus_XP.036709961.1	OG44:foxD3	100.0	foxD3	73.0
Opri_XP.058516851.1	OG44:foxD3	100.0	foxD3	91.0
Dnov_XP.004448976.1	OG44:foxD3	100.0	foxD3	93.0
Mjav_XP.036880296.1	OG44:foxD3	100.0	foxD3	73.0
Tman_XP.004369185.1	OG44:foxD3	100.0	foxD3	100.0
Hsap_NP.036315.1	OG44:foxD3	100.0	foxD3	75.0
Lcat_XP.045402384.1	OG44:foxD3	100.0	foxD3	75.0
Bbub_XP.025144350.1	OG44:foxD3	100.0	foxD3	73.0
Mang_XP.045751362.1	OG44:foxD3	100.0	foxD3	73.0
Hamp_XP.057560293.1	OG44:foxD3	100.0	foxD3	73.0
Pafr_XP.047648179.1	OG44:foxD3	100.0	foxD3	73.0
Shar_XP.031824242.1	OG44:foxD3	100.0	foxD3	94.0
Pgig_XP.039739159.1	OG44:foxD3	100.0	foxD3	73.0
Rfer_XP.032969240.1	OG44:foxD3	100.0	foxD3	73.0
Mdom_XP.056670078.1	OG44:foxD3	100.0	foxD3	94.0
Scar_XP.047393167.1	OG45:foxN3	43.0	foxN3	43.0
Opri_XP.058511345.1	OG45:foxN3	43.0	foxN3	31.0
Cpor_XP.003472517.1	OG45:foxN3	43.0	foxN3	43.0
Mmus_XP.006516295.1	OG45:foxN3	43.0	foxN3	43.0
Hsap_NP.001078940.1	OG45:foxN3	43.0	foxN3	43.0
Lcat_XP.045418142.1	OG45:foxN3	43.0	foxN3	49.0
Cdro_XP.031310026.1	OG45:foxN3	43.0	foxN3	38.0
Rfer_XP.032965297.1	OG45:foxN3	43.0	foxN3	49.0
Bbub_XP.045018818.1	OG45:foxN3	43.0	foxN3	38.0
Equa_XP.046503458.1	OG45:foxN3	43.0	foxN3	49.0
Pgig_XP.039739926.1	OG45:foxN3	43.0	foxN3	49.0
Bmus_XP.036697221.1	OG45:foxN3	43.0	foxN3	38.0
Ttru_XP.019775018.1	OG45:foxN3	43.0	foxN3	38.0
Mjav_XP.036847649.1	OG45:foxN3	43.0	foxN3	49.0
Csim_XP.014645970.1	OG45:foxN3	43.0	foxN3	49.0
Drot_XP.024424133.1	OG45:foxN3	43.0	foxN3	49.0
Opri_XP.058516899.1	OG45:foxN3	43.0	foxN3	31.0
Cimi_XP.017380034.1	OG45:foxN3	43.0	foxN3	99.0
Bbub_XP.006061543.1	OG45:foxN3	43.0	foxN3	38.0
Pafr_XP.047652286.1	OG45:foxN3	43.0	foxN3	38.0
Hamp_XP.057589083.1	OG45:foxN3	43.0	foxN3	38.0
Cimi_XP.017372373.1	OG46:NA	1.0	foxR2	100.0
Hsap_NP.940853.1	OG47:foxR2	1.0	foxR2	100.0
Mdom_XP.007478014.2	OG48:foxI2	99.0	foxI2	99.0
Mjav_XP.017495569.2	OG48:foxI2	99.0	foxI2	97.0
Shar_XP.031812885.1	OG48:foxI2	99.0	foxI2	99.0
Cdro_XP.031317856.1	OG48:foxI2	99.0	foxI2	97.0
Cdid_XP.037661256.1	OG48:foxI2	99.0	foxI2	79.0
Hamp_XP.057593248.1	OG48:foxI2	99.0	foxI2	97.0
Ttru_XP.019795179.2	OG48:foxI2	99.0	foxI2	97.0
Ptig_XP.042815793.1	OG48:foxI2	99.0	foxI2	97.0
Bmus_XP.036685524.1	OG48:foxI2	99.0	foxI2	97.0
Oafe_XP.007935078.1	OG48:foxI2	99.0	foxI2	79.0
Bbub_XP.025129910.2	OG48:foxI2	99.0	foxI2	97.0
Cimi_XP.017393376.1	OG48:foxI2	99.0	foxI2	100.0
Lcat_XP.045424382.1	OG48:foxI2	99.0	foxI2	99.0
Mmus_NP.899016.2	OG48:foxI2	99.0	foxI2	79.0
Opri_XP.004579799.2	OG48:foxI2	99.0	foxI2	79.0
Scar_XP.047407992.1	OG48:foxI2	99.0	foxI2	73.0
Tman_XP.004375038.1	OG48:foxI2	99.0	foxI2	79.0
Dnov_XP.004479387.2	OG48:foxI2	99.0	foxI2	79.0
Amel_XP.034517693.1	OG48:foxI2	99.0	foxI2	97.0
Rfer_XP.032986720.1	OG48:foxI2	99.0	foxI2	97.0
Equa_XP.046508191.1	OG48:foxI2	99.0	foxI2	97.0
Casi_XP.006867537.1	OG48:foxI2	99.0	foxI2	79.0
Pafr_XP.047617388.1	OG48:foxI2	99.0	foxI2	97.0
Csim_XP.014649530.1	OG48:foxI2	99.0	foxI2	97.0
Drot_XP.045047252.2	OG48:foxI2	99.0	foxI2	97.0
Hsap_NP.997309.2	OG48:foxI2	99.0	foxI2	79.0
Mang_XP.045732277.1	OG48:foxI2	99.0	foxI2	97.0
